,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
area ,employee id,in time(days),out time,total income
4,13,33,38,1643
1,13,48,62,1535
5,13,36,48,1129
2,13,33,48,1694
5,13,35,48,1694
3,13,42,48,1154
4,13,28,41,1149
2,13,47,40,1899
2,13,33,39,1189
1,13,44,48,1460
1,13,42,37,1530
1,13,41,37,1355
9,13,22,36,1114
1,13,30,46,1689
2,13,30,54,2118
1,13,45,62,1152
1,13,11,53,1132
1,13,11,53,1132
1,13,14,48,1086
1,13,33,41,1181
4,13,20,41,1289
1,13,30,44,1616
1,13,32,38,1599
1,13,15,43,1416
6,13,24,36,839
1,13,16,44,1861
1,13,24,44,1861
1,13,39,42,1264
1,13,33,37,1158
1,13,34,36,1577
3,13,28,50,1053
3,13,18,50,958
1,13,20,56,1056
1,13,29,36,2608
1,13,29,41,1281
1,13,23,41,1329
1,13,27,54,1326
4,13,31,54,1708
5,13,20,44,1709
2,13,25,55,1861
1,13,19,49,2568
1,13,17,49,1435
2,13,22,54,1974
1,13,21,40,3191
1,13,23,40,3816
1,13,22,40,3641
1,13,27,40,3691
1,13,28,40,3716
1,13,11,40,2791
2,13,26,39,2496
2,13,31,39,2922
1,13,32,39,2053
1,13,16,45,840
5,13,18,49,864
1,13,13,51,1026
1,13,34,42,1562
3,13,8,36,906
2,13,20,48,1205
1,13,20,45,1676
9,13,30,38,2620
4,13,27,38,2602
17,13,36,38,2645
50,13,33,38,2713
1,13,48,62,1787
3,13,36,48,1457
2,13,33,48,2113
5,13,35,48,2113
20,13,42,48,1475
8,13,28,41,1475
8,13,47,40,2993
70,13,33,39,1551
20,13,44,48,1835
13,13,42,37,2048
1,13,41,37,1748
24,13,22,36,1543
2,13,30,46,2230
2,13,30,54,3573
2,13,45,62,1489
3,13,11,53,1566
1,13,11,53,1566
24,13,14,48,1525
20,13,33,41,1467
8,13,20,41,1733
4,13,30,44,2206
3,13,32,38,1988
1,13,15,43,1905
20,13,24,36,1043
1,13,16,44,2352
1,13,24,44,2352
4,13,39,42,1692
1,13,33,37,1422
4,13,34,36,2006
48,13,28,50,1503
12,13,18,50,1257
10,13,20,56,1165
6,13,29,36,4846
10,13,29,41,2253
50,13,23,41,2279
1,13,27,54,1767
30,13,31,54,2868
5,13,20,44,2869
4,13,25,55,3081
14,13,19,49,2839
70,13,17,49,1915
70,13,22,54,2485
32,13,21,40,4082
10,13,23,40,4632
11,13,22,40,4482
22,13,27,40,4482
35,13,28,40,4682
35,13,11,40,3532
7,13,26,39,3386
1,13,31,39,4276
1,13,32,39,3149
1,13,16,45,1159
20,13,18,49,1029
2,13,13,51,1506
3,13,34,42,1911
4,13,8,36,1173
6,13,20,48,1856
3,13,20,45,2182
1,13,35,48,1088
1,13,25,54,928
1,13,21,50,752
1,13,40,54,1388
1,13,20,44,1420
1,13,35,48,1495
5,13,25,54,1112
1,13,21,50,986
1,13,40,54,1797
1,13,20,44,1959
1,13,5,52,555
1,13,26,44,2024
5,13,17,52,1916
1,13,5,52,859
12,13,26,44,2956
2,13,17,52,2282
25,13,15,53,575
2,13,15,53,1020
1,13,52,62,921
100,13,47,48,1268
24,13,40,48,1502
52,13,57,62,1094
1,13,41,62,1176
61,13,44,48,1697
60,13,52,48,1179
36,13,58,37,1515
1,13,34,49,1141
30,13,27,49,2402
408,13,23,39,771
400,13,28,40,830
40,13,20,40,948
1,13,33,48,1191
1,13,33,48,1191
24,13,32,44,875
1,13,23,44,1186
80,13,21,40,792
6,13,36,41,1562
1,13,29,46,868
1,13,35,37,1517
100,13,30,39,1123
8,13,34,49,1141
1,13,46,49,1291
36,13,33,49,2402
175,13,46,49,1291
72,13,28,41,2416
150,13,17,44,1484
4,13,16,55,1441
3,13,23,54,1037
18,13,38,54,1175
120,13,29,54,903
24,13,28,54,1051
150,13,18,50,877
650,13,19,50,869
650,13,18,50,847
500,13,29,54,1382
500,13,30,54,1433
100,13,30,54,1433
120,13,12,44,1193
32,13,13,44,1247
284,13,26,44,1283
4,13,25,54,873
12,13,32,54,845
5,13,39,62,1202
12,13,41,62,1181
12,13,9,54,1347
6,13,46,48,1152
72,13,50,48,1332
2,13,54,48,2219
4,13,40,48,2437
48,13,40,45,2437
80,13,48,41,1047
1,13,33,53,1453
6,13,39,48,1500
24,13,38,48,2000
24,13,23,39,862
1,13,33,36,1091
1,13,30,40,1357
1,13,40,48,2514
12,13,52,48,1686
6,13,41,48,1575
60,13,54,48,1147
1,13,32,53,1583
12,13,39,48,2078
1,13,52,62,1368
28,13,47,48,1745
28,13,40,48,2000
1,13,57,62,1666
6,13,41,62,1642
2,13,44,48,2200
8,13,52,48,1802
1,13,58,37,1925
33,13,34,49,1732
33,13,27,49,2866
4,13,23,39,912
1,13,28,40,967
20,13,20,40,1029
27,13,33,48,1832
12,13,33,48,1832
27,13,32,44,1021
1,13,23,44,1605
10,13,21,40,933
1,13,36,41,2325
20,13,29,46,1031
65,13,35,37,1995
20,13,30,39,2057
77,13,34,49,1732
21,13,46,49,1732
21,13,33,49,2866
1,13,46,49,1732
1,13,28,41,3469
1,13,17,44,1916
8,13,16,55,1830
4,13,23,54,1311
7,13,38,54,1625
1,13,29,54,1237
1,13,28,54,1285
20,13,18,50,1161
2,13,19,50,1566
2,13,18,50,1111
6,13,29,54,1840
6,13,30,54,1822
2,13,30,54,1822
20,13,12,44,1965
10,13,13,44,1558
2,13,26,44,1672
1,13,25,54,1264
1,13,32,54,1142
40,13,39,62,1550
1,13,41,62,1652
1,13,9,54,1701
1,13,46,48,1563
12,13,50,48,1613
1,13,54,48,2702
1,13,40,48,3325
1,13,40,45,3325
20,13,48,41,1491
1,13,33,53,1847
1,13,39,48,1897
1,13,38,48,1902
12,13,23,39,926
4,13,33,36,1482
12,13,30,40,1698
1,13,40,48,3385
1,13,52,48,2619
1,13,41,48,1872
8,13,54,48,1752
24,13,32,53,1749
1,13,39,48,2949
1,13,15,52,559
1,13,15,52,936
1,13,26,35,2410
1,13,25,39,1340
1,13,26,35,2519
1,13,25,39,1429
6,13,1,39,2403
2,13,1,39,3222
1,13,13,42,2492
1,13,17,42,2501
1,13,5,42,2133
1,13,21,42,2521
14,13,25,42,2188
1,13,16,42,2831
1,13,11,42,2188
2,13,7,59,1395
1,13,9,45,925
1,13,9,66,373
1,13,5,61,505
1,13,13,66,454
1,13,15,52,1529
1,13,11,52,1206
20,13,12,52,637
4,13,9,52,420
1,13,15,45,1373
2,13,16,41,842
1,13,10,45,925
1,13,9,45,874
1,13,3,45,349
1,13,5,45,537
10,13,2,45,391
2,13,18,52,2076
1,13,30,44,1419
1,13,24,44,2798
1,13,19,44,2498
1,13,15,45,767
1,13,17,45,740
1,13,7,45,463
1,13,11,45,1837
2,13,9,45,504
1,13,1,43,456
4,13,10,52,487
1,13,5,52,428
2,13,11,52,646
1,13,10,41,450
1,13,10,41,960
10,13,16,52,579
1,13,13,40,1447
1,13,24,40,1597
8,13,33,43,1787
1,13,71,47,1907
1,13,25,52,2013
1,13,39,45,3906
2,13,24,45,3989
1,13,47,49,2021
4,13,17,44,1825
1,13,22,50,2006
1,13,23,42,1713
1,13,21,49,1564
1,13,55,45,2255
1,13,36,40,2359
1,13,41,48,2230
1,13,38,48,2230
4,13,27,44,2059
1,13,26,44,2061
1,13,24,46,1484
1,13,25,41,1300
1,13,38,57,2081
1,13,17,40,1679
6,13,16,54,1356
3,13,20,54,1414
1,13,50,49,1923
1,13,33,46,2230
1,13,26,53,1973
1,13,25,53,1973
1,13,24,53,1973
1,13,23,53,1883
1,13,30,40,3104
1,13,41,58,3084
1,13,70,43,4040
6,13,65,58,3677
1,13,45,48,3966
4,13,46,59,3499
1,13,35,58,3517
1,13,49,50,3930
1,13,51,43,3899
1,13,48,53,3959
1,13,48,53,3612
90,13,42,48,3285
6,13,46,43,4331
1,13,52,58,3825
1,13,58,58,1660
6,13,37,58,3321
60,13,33,54,2896
30,13,63,41,3908
4,13,16,42,2385
1,13,24,42,2506
10,13,29,66,792
1,13,9,42,2158
1,13,13,42,2188
86,13,13,42,4455
43,13,17,42,4455
43,13,5,42,3816
249,13,21,42,4501
249,13,25,42,4041
86,13,16,42,5097
86,13,11,42,3896
20,13,7,59,2235
1,13,9,45,1648
7,13,9,66,688
1,13,5,61,770
1,13,13,66,737
1,13,15,52,2811
12,13,11,52,2297
50,13,12,52,1229
42,13,9,52,713
32,13,15,45,2062
60,13,16,41,1384
2,13,10,45,1604
2,13,9,45,1529
470,13,3,45,729
470,13,5,45,869
470,13,2,45,646
2,13,18,52,3932
95,13,30,44,2227
95,13,24,44,4851
95,13,19,44,4751
1,13,15,45,1366
1,13,17,45,1339
1,13,7,45,864
402,13,11,45,1064
402,13,9,45,871
1,13,1,43,755
68,13,10,52,809
1,13,5,52,769
100,13,11,52,1059
15,13,10,41,804
20,13,10,41,624
1,13,16,52,1003
18,13,13,40,2105
2,13,24,40,2405
80,13,33,43,3045
5,13,71,47,2709
12,13,25,52,3491
2,13,39,45,7295
2,13,24,45,7548
12,13,47,49,3013
10,13,17,44,2835
2,13,22,50,2616
6,13,23,42,2520
1,13,21,49,2843
3,13,55,45,3811
1,13,36,40,4618
5,13,41,48,3975
1,13,38,48,3975
191,13,27,44,3718
191,13,26,44,3048
4,13,24,46,2204
4,13,25,41,2086
1,13,38,57,3068
6,13,17,40,2561
18,13,16,54,1887
12,13,20,54,2003
1,13,50,49,3362
6,13,33,46,3975
2,13,26,53,3301
21,13,25,53,3301
3,13,24,53,3301
1,13,23,53,3211
6,13,30,40,5538
1,13,41,58,3594
1,13,70,43,5590
10,13,65,58,3660
28,13,45,48,3541
6,13,46,59,3982
4,13,35,58,4000
1,13,49,50,5415
2,13,51,43,4382
52,13,48,53,3634
1,13,48,53,3595
1,13,42,48,4415
6,13,46,43,4821
1,13,52,58,5205
1,13,58,58,5307
6,13,37,58,3614
1,13,33,54,3385
1,13,63,41,4259
2,13,16,42,4423
2,13,24,42,4454
20,13,29,66,1334
86,13,9,42,3846
249,13,13,42,3901
10,13,21,72,942
10,13,22,72,942
220,13,38,49,2359
220,13,30,49,4088
120,13,34,49,2599
60,13,28,50,2359
60,13,27,50,4126
60,13,31,50,2359
50,13,25,50,2359
60,13,40,63,4289
90,13,35,63,2544
60,13,23,49,2190
48,13,31,49,1739
180,13,32,59,2419
36,13,38,59,1939
50,13,35,51,2420
50,13,39,51,2379
90,13,25,60,3599
120,13,35,60,3039
10,13,43,64,10378
10,13,51,64,4307
60,13,39,54,4227
90,13,33,54,4127
120,13,33,59,4459
120,13,28,59,10378
10,13,38,54,10378
120,13,32,50,5001
60,13,53,47,3831
30,13,52,47,4531
1,13,21,72,1534
1,13,22,72,1534
1,13,38,49,4318
1,13,30,49,7797
1,13,34,49,4802
1,13,28,50,4318
1,13,27,50,7835
1,13,31,50,4318
1,13,25,50,4318
1,13,40,63,8078
1,13,35,63,3847
1,13,23,49,3888
1,13,31,49,3328
1,13,32,59,4745
1,13,38,59,3588
1,13,35,51,4092
1,13,39,51,4454
1,13,25,60,4759
1,13,35,60,3611
1,13,43,64,11016
1,13,51,64,4980
1,13,39,54,4875
1,13,33,54,5010
1,13,33,59,5107
1,13,28,59,11016
1,13,38,54,11016
1,13,32,50,6229
1,13,53,47,5678
1,13,52,47,5578
1,13,40,42,2734
1,13,29,42,1675
1,13,34,42,2497
1,13,4,45,959
1,13,11,41,982
1,13,9,45,504
2,13,38,44,1552
1,13,21,45,971
1,13,15,52,469
1,13,17,41,582
1,13,15,41,617
1,13,5,40,734
1,13,34,47,2055
1,13,24,52,1409
1,13,31,49,1694
1,13,13,42,949
1,13,33,48,2494
1,13,19,46,904
1,13,22,41,1365
1,13,14,54,1004
1,13,8,54,1268
1,13,21,40,1488
1,13,15,45,1166
4,13,19,45,1166
10,13,48,48,1525
1,13,54,53,2721
1,13,53,48,1361
6,13,43,58,1540
1,13,40,42,4510
1,13,29,42,2686
1,13,34,42,4648
6,13,4,45,1010
6,13,11,41,1758
1,13,9,45,1024
2,13,38,44,2770
2,13,21,45,1569
1,13,15,52,1124
2,13,17,41,1047
1,13,15,41,1149
12,13,5,40,1310
3,13,34,47,2829
1,13,24,52,2207
2,13,31,49,2407
2,13,13,42,1577
1,13,33,48,3207
2,13,19,46,1395
2,13,22,41,1695
12,13,14,54,1037
12,13,8,54,1368
6,13,21,40,2395
1,13,15,45,1688
15,13,19,45,1688
2,13,48,48,2532
37,13,54,53,2557
24,13,53,48,2363
6,13,43,58,2353
1,13,13,52,1063
1,13,13,52,1346
24,13,7,51,435
200,13,29,65,688
200,13,36,65,596
200,13,33,65,1524
60,13,16,51,667
90,13,23,51,1514
36,13,12,51,1534
60,13,14,51,1270
120,13,9,51,425
80,13,11,51,470
98,13,19,44,216
30,13,12,44,516
1,13,11,51,726
200,13,39,42,1176
200,13,31,42,1179
200,13,36,42,1468
120,13,35,43,1244
120,13,33,43,1289
120,13,31,43,1323
10,13,39,56,1109
70,13,25,42,1264
70,13,41,42,1059
70,13,32,42,1245
60,13,32,44,1051
60,13,45,44,1332
240,13,40,52,1294
60,13,35,52,1294
30,13,74,57,2164
1,13,7,51,703
3,13,29,65,973
3,13,36,65,1282
3,13,33,65,2349
1,13,16,51,949
1,13,23,51,2334
2,13,12,51,2148
2,13,14,51,2071
1,13,9,51,719
1,13,11,51,988
6,13,19,44,326
6,13,12,44,882
70,13,11,51,912
1,13,39,42,1803
1,13,31,42,1594
1,13,36,42,1754
1,13,35,43,1871
1,13,33,43,1664
1,13,31,43,1541
1,13,39,56,1484
1,13,25,42,1991
1,13,41,42,1534
1,13,32,42,1587
1,13,32,44,1599
1,13,45,44,2406
2,13,40,52,1809
1,13,35,52,1809
1,13,74,57,3427
24,13,8,45,542
2,13,8,45,773
1,13,30,35,2526
1,13,29,35,2581
1,13,25,35,2581
1,13,3,59,745
1,13,3,59,620
2,13,15,45,881
1,13,23,45,801
1,13,7,45,1829
1,13,19,45,1729
1,13,13,45,1511
1,13,14,34,966
1,13,15,38,822
1,13,16,38,564
1,13,7,36,722
1,13,10,45,531
2,13,15,45,586
6,13,13,34,530
1,13,11,33,1568
1,13,50,36,2299
1,13,65,42,2150
1,13,33,45,1652
1,13,103,41,3033
1,13,31,37,2479
1,13,32,37,2939
1,13,33,46,2139
1,13,32,46,2046
1,13,36,51,3680
3,13,36,41,3600
1,13,41,41,3909
1,13,34,47,2705
1,13,57,36,4644
1,13,37,42,3358
1,13,24,38,1549
2,13,30,35,4512
9,13,29,35,4597
4,13,25,35,4592
1,13,3,59,1178
1,13,3,59,995
2,13,15,45,1375
1,13,23,45,1260
3,13,7,45,3289
3,13,19,45,2883
3,13,13,45,2192
1,13,14,34,1560
1,13,15,38,1394
1,13,16,38,942
1,13,7,36,1190
1,13,10,45,910
2,13,15,45,1060
52,13,13,34,914
1,13,11,33,2342
20,13,50,36,3431
1,13,65,42,3139
20,13,33,45,2472
4,13,103,41,4059
32,13,31,37,4018
32,13,32,37,4728
1,13,33,46,3502
2,13,32,46,3407
8,13,36,51,4133
3,13,36,41,4027
36,13,41,41,3572
10,13,34,47,3566
17,13,57,36,5553
1,13,37,42,5961
15,13,24,38,2607
2,13,66,39,1633
1,13,57,39,1619
1,13,45,39,1588
3,13,71,39,1629
1,13,58,39,1648
6,13,32,39,1981
1,13,47,63,957
1,13,47,58,1014
2,13,48,49,1334
1,13,25,42,803
1,13,82,41,2162
2,13,56,40,881
1,13,46,49,1247
6,13,39,37,1209
1,13,45,43,1254
1,13,29,55,1046
1,13,33,44,1371
1,13,5,43,643
1,13,8,54,1084
1,13,16,54,1034
1,13,10,49,1184
1,13,17,49,1214
1,13,12,42,634
1,13,30,46,1420
10,13,22,42,1128
1,13,45,42,1574
1,13,22,49,1100
2,13,42,45,1449
3,13,47,39,1467
1,13,9,46,652
1,13,24,44,1067
1,13,24,44,1126
8,13,40,37,1084
1,13,27,37,1144
1,13,29,45,1601
1,13,36,45,1605
1,13,46,43,1258
36,13,46,45,1255
1,13,40,37,1355
6,13,41,51,1066
4,13,31,51,1079
1,13,25,46,1375
1,13,25,43,1950
1,13,8,52,1106
1,13,5,57,774
10,13,8,50,774
1,13,40,46,1387
1,13,55,37,3015
1,13,40,42,1223
1,13,29,42,1373
1,13,36,55,1220
10,13,28,45,1467
1,13,34,45,1467
1,13,44,50,3260
1,13,66,50,1938
2,13,66,55,2211
1,13,44,41,3484
1,13,43,41,3872
1,13,43,41,4106
1,13,47,41,3882
1,13,40,41,2622
1,13,28,38,1310
2,13,66,39,2508
1,13,57,39,2510
6,13,45,39,2593
3,13,71,39,2510
1,13,58,39,2555
24,13,32,39,3366
1,13,47,63,1443
2,13,47,58,1467
2,13,48,49,2028
1,13,25,42,1185
2,13,82,41,3399
50,13,56,40,1317
10,13,46,49,1829
12,13,39,37,1687
2,13,45,43,1792
1,13,29,55,1587
3,13,33,44,1712
1,13,5,43,963
5,13,8,54,1257
1,13,16,54,1240
24,13,10,49,1704
3,13,17,49,1834
80,13,12,42,1004
6,13,30,46,1926
10,13,22,42,1648
2,13,45,42,2108
10,13,22,49,1583
2,13,42,45,2339
3,13,47,39,1974
1,13,9,46,940
1,13,24,44,1799
1,13,24,44,1910
15,13,40,37,1318
6,13,27,37,1438
1,13,29,45,2092
1,13,36,45,2096
2,13,46,43,1737
72,13,46,45,2296
2,13,40,37,1938
48,13,41,51,1387
18,13,31,51,1329
1,13,25,46,1716
6,13,25,43,3127
6,13,8,52,1612
15,13,5,57,998
30,13,8,50,998
1,13,40,46,2292
12,13,55,37,3641
50,13,40,42,2323
50,13,29,42,2623
1,13,36,55,1761
13,13,28,45,2658
2,13,34,45,2658
36,13,44,50,5520
65,13,66,50,2771
25,13,66,55,2978
20,13,44,41,5173
26,13,43,41,5532
56,13,43,41,5731
24,13,47,41,4466
42,13,40,41,3446
1,13,28,38,1783
10,13,4,45,394
10,13,37,47,2927
160,13,19,59,529
160,13,17,59,562
160,13,12,59,497
1,13,17,33,1460
1,13,22,41,1816
1,13,29,41,2024
1,13,31,37,2002
1,13,43,37,2069
1,13,38,37,2029
1,13,24,38,4013
1,13,23,37,1813
1,13,32,41,2459
1,13,31,41,2304
1,13,28,43,1995
3,13,29,37,2059
3,13,31,37,3781
1,13,24,37,1999
3,13,29,37,2739
1,13,36,50,2019
10,13,26,36,1714
1,13,33,39,2274
1,13,30,33,3098
1,13,30,38,1844
30,13,25,36,1781
10,13,33,46,1944
10,13,35,46,2060
4,13,42,41,3196
1,13,34,46,3881
1,13,44,34,4390
1,13,37,37,3269
1,13,33,37,4349
1,13,33,42,2274
17,13,26,36,1781
60,13,25,46,2019
1,13,29,37,1852
5,13,23,36,1746
1,13,32,37,2664
4,13,4,45,741
1,13,37,47,3409
1,13,19,59,1164
1,13,17,59,1069
1,13,12,59,746
1,13,17,33,2162
75,13,22,41,3033
75,13,29,41,3417
75,13,31,37,2606
75,13,43,37,3440
75,13,38,37,2960
75,13,24,38,7599
75,13,23,37,2818
10,13,32,41,4118
10,13,31,41,3175
55,13,28,43,2599
550,13,29,37,3718
550,13,31,37,7167
550,13,24,37,2930
550,13,29,37,4478
20,13,36,50,2951
1,13,26,36,2907
6,13,33,39,4066
6,13,30,33,5532
10,13,30,38,2943
1,13,25,36,3036
1,13,33,46,3948
1,13,35,46,3586
1,13,42,41,4465
120,13,34,46,3555
13,13,44,34,5432
30,13,37,37,2138
19,13,33,37,3218
4,13,33,42,4067
1,13,26,36,3038
1,13,25,46,3336
1,13,29,37,3109
1,13,23,36,2963
550,13,32,37,4568
1,13,72,44,2026
1,13,32,41,3651
1,13,29,50,10320
6,13,72,44,2846
1,13,32,41,6907
1,13,29,50,10311
225,13,50,41,12385
1,13,14,53,630
1,13,14,53,860
1,13,36,39,1577
1,13,44,39,1606
1,13,39,39,1692
1,13,30,49,1694
1,13,32,49,1247
3,13,21,37,1114
1,13,13,54,1113
1,13,13,54,1113
5,13,14,49,928
1,13,25,42,1110
4,13,19,42,1346
1,13,49,49,1681
1,13,19,46,769
1,13,13,44,1397
1,13,15,44,910
1,13,5,37,687
2,13,5,37,679
1,13,12,45,1781
1,13,14,45,1781
1,13,24,37,1600
1,13,27,51,994
1,13,15,51,900
1,13,36,40,1189
1,13,12,52,1109
1,13,15,57,973
3,13,14,50,947
1,13,21,55,1272
1,13,22,50,1528
1,13,15,41,2642
1,13,18,44,1166
1,13,20,42,1256
1,13,36,39,2577
1,13,44,39,2620
1,13,39,39,2779
1,13,30,49,2113
1,13,32,49,1614
18,13,21,37,1543
3,13,13,54,1547
1,13,13,54,1547
25,13,14,49,1344
12,13,25,42,1580
16,13,19,42,1513
1,13,49,49,2382
1,13,19,46,1213
1,13,13,44,1886
1,13,15,44,1186
12,13,5,37,1048
6,13,5,37,1027
1,13,12,45,2322
1,13,14,45,2322
1,13,24,37,1977
30,13,27,51,1451
10,13,15,51,1198
1,13,36,40,1551
4,13,12,52,1588
8,13,15,57,1133
6,13,14,50,1111
1,13,21,55,1633
4,13,22,50,1963
8,13,15,41,3924
2,13,18,44,1818
8,13,20,42,1829
1,13,21,38,2587
1,13,33,38,2567
1,13,26,62,765
1,13,22,57,1091
1,13,21,62,676
1,13,17,62,795
2,13,20,62,375
1,13,38,48,1236
4,13,57,48,1142
3,13,22,48,1143
4,13,53,48,1142
2,13,25,48,788
1,13,38,37,1447
30,13,25,41,715
2,13,36,41,912
1,13,38,39,912
2,13,41,48,842
1,13,21,48,1052
1,13,41,37,1060
1,13,31,37,960
52,13,26,62,1672
12,13,36,48,1205
61,13,26,48,2297
60,13,34,48,1125
1,13,22,62,1017
80,13,33,41,1206
7,13,47,48,1914
1,13,23,62,1136
2,13,21,62,376
60,13,34,48,972
1,13,21,38,4023
1,13,33,38,3593
26,13,26,62,1189
10,13,22,57,1427
1,13,21,62,902
1,13,17,62,1027
2,13,20,62,527
1,13,38,48,1554
11,13,57,48,1525
3,13,22,48,1438
51,13,53,48,1525
5,13,25,48,1189
1,13,38,37,2125
3,13,25,41,1000
1,13,36,41,1200
2,13,38,39,1225
10,13,41,48,1189
1,13,21,48,1340
1,13,41,37,1364
1,13,31,37,1364
1,13,26,62,2252
1,13,36,48,1976
2,13,26,48,2562
8,13,34,48,1895
12,13,22,62,1721
20,13,33,41,1934
1,13,47,48,2572
4,13,23,62,1895
4,13,21,62,527
8,13,34,48,1270
1,13,12,45,387
2,13,17,45,320
1,13,12,45,616
2,13,17,45,578
2,13,2,49,549
2,13,2,49,841
1,13,40,49,1342
1,13,40,49,1276
1,13,32,62,901
1,13,27,48,1237
1,13,12,41,910
12,13,11,40,856
1,13,25,48,1025
1,13,32,62,1009
1,13,27,48,1337
12,13,12,41,871
4,13,11,40,1092
48,13,25,48,1108
1,13,34,42,1648
1,13,28,42,1687
1,13,40,42,2746
1,13,27,42,1622
1,13,34,42,1656
1,13,29,42,1687
1,13,38,42,2509
1,13,34,42,2707
1,13,28,42,2765
1,13,40,42,4497
1,13,27,42,2658
1,13,34,42,2729
1,13,29,42,2673
1,13,38,42,4635
40,13,32,37,2589
12,13,29,37,2084
40,13,38,37,3259
2,13,26,41,1972
1,13,32,41,1963
1,13,28,37,2268
1,13,35,37,2549
1,13,37,37,3154
12,13,55,38,2167
1,13,45,43,2161
5,13,29,37,2579
1,13,56,50,2085
1,13,26,46,10341
2,13,39,51,4112
1,13,16,37,4478
1,13,16,37,3925
1,13,16,37,3798
1,13,13,37,1840
1,13,20,37,5204
1,13,32,37,4228
1,13,29,37,3187
1,13,38,37,5368
1,13,26,41,3259
13,13,32,41,3250
35,13,28,37,2944
10,13,35,37,4188
10,13,37,37,5158
19,13,55,38,3645
5,13,45,43,2787
150,13,29,37,4218
6,13,56,50,3188
84,13,26,46,10767
8,13,39,51,4574
16,13,16,37,5095
27,13,16,37,4445
25,13,16,37,4295
47,13,13,37,2345
30,13,20,37,6542
30,13,17,50,822
1,13,17,50,1136
2,13,48,48,1497
1,13,44,62,718
1,13,33,62,546
12,13,40,48,2444
1,13,39,48,923
15,13,37,48,898
2,13,49,40,1221
40,13,44,62,1108
16,13,41,62,1158
8,13,16,40,849
10,13,33,48,1322
4,13,42,41,1073
1,13,45,47,1019
2,13,26,41,2211
6,13,42,36,1138
1,13,13,39,637
2,13,51,42,1248
2,13,42,43,1709
1,13,36,57,1101
1,13,29,44,1169
1,13,32,45,1758
6,13,34,41,1007
2,13,32,46,913
1,13,57,44,2235
6,13,46,38,1385
5,13,41,45,1306
1,13,18,36,1511
4,13,16,40,637
3,13,47,42,1241
1,13,34,37,1192
3,13,30,36,1566
1,13,45,50,987
1,13,26,50,1286
4,13,26,39,1068
1,13,29,45,1713
1,13,31,42,2418
1,13,30,49,1461
1,13,29,49,901
1,13,50,45,1943
1,13,30,41,2011
7,13,26,41,2011
1,13,9,40,972
1,13,29,39,1318
1,13,44,48,1880
1,13,22,40,726
2,13,28,44,1037
4,13,26,40,703
1,13,29,39,1318
4,13,27,49,1431
4,13,26,44,1408
6,13,23,50,952
1,13,23,50,922
35,13,30,54,1558
2,13,10,44,1258
1,13,45,54,1428
6,13,17,55,1611
2,13,36,48,978
1,13,17,39,446
4,13,24,44,1420
1,13,45,47,1019
1,13,43,45,2098
10,13,13,39,1831
2,13,39,48,1697
1,13,48,48,1875
1,13,44,62,868
1,13,33,62,795
1,13,40,48,2782
1,13,39,48,1254
15,13,37,48,1236
1,13,49,40,1735
1,13,44,62,1118
16,13,41,62,1277
1,13,16,40,1070
1,13,33,48,1620
1,13,42,41,1291
5,13,45,47,1534
1,13,26,41,3244
55,13,42,36,1571
8,13,13,39,933
6,13,51,42,1734
1,13,42,43,2633
2,13,36,57,1518
1,13,29,44,1226
3,13,32,45,2682
6,13,34,41,1600
2,13,32,46,1427
6,13,57,44,2680
20,13,46,38,1961
1,13,41,45,1640
1,13,18,36,1882
280,13,16,40,933
12,13,47,42,1748
1,13,34,37,1414
12,13,30,36,2380
50,13,45,50,1505
75,13,26,50,1475
8,13,26,39,1449
4,13,29,45,2637
1,13,31,42,2796
1,13,30,49,1732
1,13,29,49,1242
5,13,50,45,2728
2,13,30,41,3044
6,13,26,41,3044
6,13,9,40,1146
1,13,29,39,1732
4,13,44,48,1782
34,13,22,40,792
4,13,28,44,993
1,13,26,40,769
8,13,29,39,1732
20,13,27,49,1471
1,13,26,44,1797
1,13,23,50,1236
50,13,23,50,1186
2,13,30,54,1947
1,13,10,44,1774
8,13,45,54,1612
1,13,17,55,2020
1,13,36,48,1123
25,13,17,39,537
2,13,24,44,1959
2,13,45,47,1534
1,13,43,45,3246
1,13,13,39,1986
4,13,39,48,2570
30,13,54,41,4323
30,13,34,54,3412
1,13,54,41,4720
1,13,34,54,3840
250,13,28,72,872
250,13,21,72,1532
250,13,18,72,1172
10,13,17,72,792
10,13,16,58,1501
30,13,22,58,792
240,13,39,49,2459
240,13,34,49,2367
50,13,34,49,2688
30,13,36,50,2435
30,13,31,50,2473
30,13,28,50,3359
90,13,32,50,2459
35,13,35,50,2484
50,13,32,50,4062
210,13,38,63,2296
100,13,42,63,2628
100,13,42,63,2628
160,13,37,49,2559
160,13,24,49,2195
120,13,21,59,2473
120,13,30,59,2314
72,13,40,59,2234
60,13,53,51,2096
60,13,42,51,2294
120,13,32,60,2989
240,13,32,60,2939
30,13,47,64,3997
30,13,48,64,3997
120,13,39,54,3917
30,13,47,54,4130
120,13,34,59,10378
120,13,41,59,4260
90,13,46,54,3972
30,13,50,54,3935
160,13,34,50,4941
240,13,45,50,4820
180,13,55,50,4940
30,13,61,47,4402
1,13,28,72,1670
1,13,21,72,2339
1,13,18,72,1884
1,13,17,72,1248
1,13,16,58,2152
1,13,22,58,1322
1,13,39,49,4218
1,13,34,49,4155
1,13,34,49,3960
