,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
area ,employee id,in time(days),out time,total income
64,17,40,36,2379
67,17,13,11,1760
63,17,20,78,1519
29,17,43,11,4688
51,17,35,42,3928
17,17,44,8,4451
6,17,7,8,4167
56,17,23,99,4764
27,17,24,31,1732
18,17,13,85,3118
77,17,23,62,4808
11,17,12,65,4380
4,17,24,45,3579
73,17,16,84,4407
50,17,16,7,3217
48,17,29,24,1793
49,17,25,8,2101
22,17,22,22,3640
15,17,8,1,2558
93,17,14,73,3104
20,17,41,70,4325
84,17,4,90,2781
87,17,12,63,1716
10,17,49,69,2735
65,17,36,78,1963
41,17,6,36,3802
42,17,36,61,4346
84,17,3,77,2386
32,17,20,26,2793
38,17,34,75,2776
50,17,16,80,2316
18,17,22,99,2298
37,17,36,9,2842
58,17,20,2,3807
12,17,24,22,2342
8,17,8,22,4890
61,17,6,41,4830
14,17,26,32,4459
97,17,25,13,2002
22,17,31,21,2174
28,17,46,27,2183
69,17,3,47,3349
71,17,37,23,4384
61,17,35,15,3791
50,17,45,64,2159
52,17,27,12,2867
49,17,23,14,3474
1,17,26,33,3103
14,17,1,47,1926
41,17,33,35,2166
62,17,2,96,4948
59,17,20,51,4425
24,17,41,94,1641
96,17,20,2,3108
58,17,30,53,2329
99,17,20,27,1755
9,17,2,43,1845
20,17,19,61,4256
97,17,15,84,1523
35,17,5,33,4288
54,17,17,89,3172
23,17,42,47,3239
52,17,37,20,1990
89,17,20,8,2949
1,17,5,29,3590
6,17,20,67,4967
4,17,32,28,3819
41,17,5,92,1829
47,17,33,19,1568
62,17,12,91,1603
10,17,3,34,4245
39,17,44,45,2605
24,17,28,42,3227
21,17,19,41,4087
85,17,19,11,1554
76,17,18,17,3867
83,17,11,69,4691
88,17,40,59,2159
65,17,10,17,4595
89,17,5,51,2686
4,17,9,21,3483
50,17,10,58,4904
28,17,32,82,4512
20,17,5,1,2342
65,17,34,14,4945
31,17,41,4,2745
67,17,8,3,1510
97,17,7,43,4759
56,17,22,30,4244
33,17,28,93,2100
58,17,26,82,3370
60,17,21,83,3954
71,17,16,99,3136
17,17,3,8,4532
7,17,25,97,1564
56,17,11,61,3216
45,17,17,79,4236
10,17,41,85,4211
20,17,16,66,1721
41,17,28,67,4670
11,17,23,26,2560
71,17,39,92,4887
8,17,15,9,3282
23,17,1,27,3513
99,17,7,28,2219
89,17,34,60,4251
48,17,41,72,4554
64,17,44,97,4895
25,17,12,98,4086
25,17,37,78,3143
61,17,14,99,2925
20,17,34,68,4210
56,17,36,81,4357
64,17,41,33,2003
35,17,28,14,3360
29,17,26,69,4539
84,17,9,5,2340
98,17,19,16,4235
6,17,24,49,3295
77,17,17,50,4944
91,17,1,22,3346
92,17,19,32,3812
26,17,43,60,2385
81,17,5,77,2027
85,17,3,32,4998
75,17,16,57,2463
22,17,26,22,4035
34,17,22,88,1851
46,17,3,15,4212
36,17,3,41,3622
88,17,19,45,1934
26,17,25,34,4727
24,17,6,23,3557
73,17,11,55,2085
85,17,43,74,1763
25,17,28,28,2821
53,17,4,2,4612
14,17,20,35,2372
50,17,17,35,2512
99,17,25,22,3101
23,17,37,45,3330
86,17,8,98,2757
71,17,43,48,4755
7,17,45,19,4859
30,17,35,68,2815
15,17,7,49,4720
84,17,32,24,3452
24,17,40,48,1805
31,17,1,19,4296
47,17,9,33,4753
43,17,32,36,4771
16,17,1,24,2677
98,17,36,30,2413
65,17,34,38,2957
97,17,37,39,2053
92,17,12,24,2284
11,17,33,31,3794
29,17,43,14,2263
43,17,44,17,3490
51,17,26,27,4048
38,17,18,93,4715
73,17,37,78,4351
51,17,39,90,3647
35,17,12,78,3847
6,17,37,14,1937
7,17,4,97,3930
72,17,6,93,2895
25,17,31,48,3789
73,17,3,86,1624
70,17,46,37,1518
13,17,25,89,4857
88,17,40,1,3512
31,17,28,96,2001
27,17,33,61,1675
31,17,9,87,2830
26,17,34,71,2160
81,17,2,53,3689
21,17,1,20,3307
27,17,32,5,4222
56,17,16,37,3859
41,17,47,34,2398
61,17,37,18,2232
55,17,40,59,4309
95,17,31,28,3801
47,17,6,55,2376
98,17,38,53,3054
40,17,18,53,4190
39,17,6,16,3932
65,17,44,72,2244
46,17,4,59,2185
76,17,32,70,4057
98,17,5,26,4226
3,17,33,43,4526
26,17,27,71,3448
41,17,18,44,4412
68,17,42,62,1671
17,17,2,17,4893
32,17,40,36,1680
73,17,1,10,1617
40,17,17,85,3264
41,17,33,79,4773
15,17,44,15,4595
75,17,6,95,4594
68,17,36,23,2182
12,17,32,11,4671
96,17,45,83,2345
8,17,19,38,2745
83,17,22,35,1709
76,17,13,13,4133
93,17,28,62,2787
56,17,11,25,4575
37,17,12,36,2549
56,17,1,27,2457
87,17,34,25,2366
68,17,11,28,3676
35,17,3,87,4819
9,17,3,62,1818
76,17,25,47,2815
94,17,31,71,4157
27,17,10,83,1772
88,17,18,42,2090
11,17,28,13,2476
47,17,41,6,4736
19,17,15,68,4676
96,17,21,42,3708
15,17,46,33,2068
95,17,39,83,2584
44,17,44,25,4772
84,17,38,46,3480
73,17,29,17,2560
30,17,6,20,4643
74,17,3,11,1795
53,17,19,39,4290
52,17,33,49,3520
11,17,14,11,1963
21,17,42,21,4296
64,17,35,7,2176
42,17,31,40,4399
78,17,32,98,4706
12,17,34,6,4751
20,17,29,29,4757
54,17,2,12,3595
36,17,46,63,2266
17,17,24,58,2425
51,17,6,78,2507
90,17,24,32,1991
35,17,18,56,4015
35,17,31,74,3453
94,17,44,86,4819
96,17,8,83,3254
1,17,24,31,4456
52,17,27,55,4746
77,17,13,46,3302
35,17,33,34,4721
80,17,33,76,2600
18,17,26,24,3591
90,17,20,31,4670
24,17,27,36,4055
87,17,48,77,4130
92,17,17,17,1663
48,17,22,29,3550
77,17,9,70,3077
8,17,47,83,2387
77,17,20,80,4135
74,17,36,9,1913
28,17,6,39,4277
64,17,40,48,4471
22,17,44,51,4656
79,17,43,83,2767
22,17,19,76,4433
17,17,32,57,3671
94,17,44,20,3650
16,17,7,11,4134
87,17,12,69,4096
38,17,43,70,4646
80,17,33,74,3187
97,17,43,96,3168
26,17,26,16,4833
36,17,22,76,2707
66,17,23,34,3075
18,17,38,62,1686
79,17,11,21,1675
51,17,11,16,4697
58,17,24,64,2850
62,17,8,42,4165
87,17,3,41,1568
5,17,8,89,3873
91,17,14,22,4965
38,17,1,46,3616
56,17,26,70,4895
83,17,26,56,2316
62,17,41,44,1688
34,17,11,42,1553
8,17,15,93,1713
7,17,29,45,4755
37,17,45,65,3104
16,17,42,52,2543
44,17,30,7,3833
21,17,37,58,3294
4,17,26,2,4027
20,17,35,68,4632
57,17,11,48,3671
17,17,7,26,4367
11,17,22,47,2727
45,17,27,39,4679
11,17,4,55,3980
20,17,6,57,1789
77,17,26,75,4011
51,17,27,68,4889
41,17,29,43,3143
99,17,3,82,1604
65,17,9,27,4017
82,17,9,74,3054
95,17,23,30,4039
71,17,17,41,2944
19,17,24,66,4931
88,17,11,92,2243
56,17,33,62,2325
85,17,38,49,4381
96,17,20,50,4873
75,17,48,84,3865
18,17,10,12,2550
30,17,26,15,3772
62,17,4,55,4780
52,17,8,76,3216
57,17,44,49,1987
98,17,21,85,4320
96,17,36,5,2841
29,17,5,23,3290
3,17,10,33,2950
94,17,13,28,3062
54,17,14,31,1876
21,17,25,84,4291
96,17,36,73,2497
30,17,40,94,2179
9,17,48,5,4972
74,17,30,44,1912
73,17,15,6,1534
20,17,39,6,3488
67,17,22,65,1746
57,17,26,35,2565
9,17,18,83,2197
58,17,10,92,2136
67,17,32,93,2755
99,17,43,41,4857
20,17,19,41,3196
15,17,24,76,4931
39,17,14,86,3850
40,17,22,54,3208
28,17,41,9,3432
79,17,23,29,2383
23,17,23,86,3121
36,17,12,82,2044
34,17,3,34,2164
61,17,34,30,2925
25,17,27,39,3596
19,17,27,25,4599
85,17,2,2,2400
90,17,13,6,3367
95,17,25,90,4421
39,17,4,53,4381
72,17,12,13,2348
41,17,38,20,3510
33,17,46,25,3970
25,17,34,45,2373
17,17,17,30,2868
35,17,24,20,3413
4,17,45,89,3137
91,17,22,99,2586
83,17,35,82,2280
75,17,11,4,3634
98,17,13,75,3986
90,17,36,94,2027
68,17,12,57,3673
14,17,16,36,4799
57,17,8,53,2463
20,17,43,18,3189
13,17,41,10,3505
1,17,34,88,2654
93,17,14,92,2026
77,17,20,76,2558
96,17,36,72,1807
14,17,48,68,1770
13,17,22,40,1771
97,17,6,32,3157
81,17,48,24,4145
30,17,24,18,2816
87,17,27,54,4032
6,17,33,95,2023
85,17,38,67,4748
10,17,33,22,3316
33,17,37,74,2854
91,17,42,74,3451
81,17,2,39,3265
99,17,13,21,3013
15,17,48,82,2862
27,17,32,73,3263
39,17,44,57,4595
35,17,22,30,4440
95,17,14,43,3200
59,17,33,48,1693
52,17,15,15,4000
72,17,12,11,4963
6,17,22,7,4524
11,17,25,26,2412
13,17,24,97,3908
45,17,48,75,2509
46,17,38,23,3452
2,17,42,20,3018
25,17,42,18,4313
56,17,38,7,2843
77,17,12,91,2856
6,17,49,43,3194
97,17,49,51,2069
93,17,16,94,2145
89,17,34,32,4549
52,17,32,12,1535
50,17,28,43,3621
72,17,42,4,1782
14,17,12,85,4606
10,17,33,51,2874
72,17,22,96,2315
14,17,25,99,2014
60,17,11,97,2450
30,17,17,56,4708
34,17,43,12,1879
59,17,44,26,2991
63,17,18,23,4739
64,17,32,48,1622
75,17,16,96,2504
71,17,5,61,3209
21,17,36,42,3198
94,17,47,44,2354
69,17,49,64,3624
14,17,49,44,2679
36,17,16,94,1670
53,17,31,39,3902
81,17,30,48,3524
27,17,16,40,2839
78,17,45,55,4970
97,17,34,85,3298
27,17,41,92,1825
2,17,9,19,3801
91,17,4,50,3004
65,17,34,20,2387
63,17,32,94,3635
32,17,27,67,3776
19,17,49,95,3113
99,17,17,49,4648
31,17,44,97,4769
83,17,40,21,2021
24,17,14,17,4722
53,17,40,70,2283
93,17,4,78,3936
32,17,38,1,2412
95,17,37,45,1570
94,17,5,72,4468
55,17,16,70,2104
44,17,42,45,2687
16,17,27,24,4658
12,17,6,70,4789
2,17,37,52,1973
65,17,41,15,4637
22,17,44,8,4452
84,17,40,35,1566
5,17,16,10,1507
17,17,36,86,3958
1,17,35,97,3455
35,17,31,55,2340
92,17,42,76,3931
81,17,9,94,2127
57,17,14,15,4395
70,17,18,48,3938
62,17,41,49,2339
48,17,44,86,4626
44,17,5,45,3070
49,17,39,44,4113
11,17,14,81,2695
5,17,34,50,2920
95,17,8,98,2713
67,17,49,7,1807
24,17,25,46,4528
35,17,32,40,1528
61,17,17,36,3302
9,17,39,38,2681
75,17,6,69,2942
25,17,34,64,4608
67,17,8,31,2745
52,17,14,92,2070
53,17,33,50,4774
35,17,24,29,1825
13,17,36,77,4650
13,17,8,64,3551
49,17,39,73,3837
92,17,11,41,2375
45,17,41,41,2648
10,17,29,50,4843
24,17,25,65,3064
37,17,2,29,2817
47,17,36,19,2198
91,17,20,3,2224
93,17,5,16,4709
53,17,12,28,2462
1,17,43,66,4286
27,17,48,45,3155
29,17,15,63,4858
27,17,34,90,4803
88,17,16,31,1632
43,17,4,28,4258
42,17,18,14,2052
32,17,6,8,2030
47,17,25,95,3215
54,17,40,88,3729
76,17,22,18,1675
99,17,8,10,4407
78,17,13,67,1805
40,17,28,58,2725
81,17,21,48,2974
68,17,47,6,2267
74,17,25,3,2671
42,17,39,2,4666
18,17,34,66,4686
4,17,30,29,4143
31,17,22,77,4695
38,17,11,89,3294
28,17,3,73,4175
70,17,16,49,3447
61,17,46,92,4305
5,17,38,30,3220
47,17,43,18,3797
11,17,14,26,4869
61,17,44,38,2462
37,17,43,44,2574
38,17,49,36,1856
6,17,21,65,1538
16,17,23,98,2817
82,17,6,42,2702
84,17,44,67,2079
43,17,30,97,4670
73,17,7,41,4166
92,17,35,91,4710
83,17,3,45,4352
81,17,1,26,3332
74,17,47,2,2000
3,17,47,81,2484
45,17,43,72,3281
18,17,7,41,4058
50,17,4,19,4602
82,17,8,93,4606
3,17,25,97,2671
71,17,20,48,4424
83,17,30,73,4079
56,17,39,38,4885
32,17,34,22,2527
80,17,7,77,4292
62,17,10,25,1584
58,17,11,88,3521
70,17,44,56,1974
76,17,16,38,4765
16,17,43,44,2111
43,17,26,68,3632
12,17,14,93,3183
25,17,10,90,3944
90,17,20,87,4374
49,17,12,30,4671
83,17,13,33,4422
48,17,31,16,4392
3,17,4,62,2587
55,17,23,91,3465
75,17,28,69,3256
49,17,31,56,3265
28,17,13,6,4834
95,17,17,19,3816
44,17,48,24,2678
5,17,6,58,3274
8,17,4,94,4744
91,17,1,9,2317
79,17,30,73,4048
77,17,13,96,2241
11,17,27,65,2748
35,17,45,24,4725
73,17,44,7,2241
7,17,39,74,2145
40,17,35,76,3981
36,17,21,59,4867
18,17,33,42,3676
42,17,45,90,3624
2,17,31,67,2644
52,17,30,60,2756
3,17,24,85,4155
95,17,25,60,2023
94,17,1,23,3643
39,17,21,91,4177
80,17,3,43,1948
18,17,43,96,1587
97,17,39,33,1823
80,17,4,71,3176
23,17,12,47,3006
85,17,35,28,4513
88,17,48,43,2803
69,17,28,7,1945
90,17,2,98,1938
51,17,37,9,4041
66,17,39,4,4155
20,17,22,43,1717
91,17,22,72,3519
84,17,34,99,1858
93,17,29,35,2069
54,17,1,20,2336
32,17,10,87,1511
23,17,2,25,4509
18,17,45,45,4112
86,17,44,41,2750
8,17,1,2,3899
78,17,40,99,2585
10,17,29,49,3793
4,17,36,38,2683
3,17,45,28,3879
31,17,42,99,2344
64,17,32,56,1847
32,17,1,48,4312
40,17,6,64,3489
82,17,14,98,2957
30,17,42,40,4952
82,17,24,50,1746
59,17,46,57,3706
1,17,41,24,2938
31,17,34,97,2536
92,17,5,42,2620
37,17,41,6,2143
89,17,30,85,4322
72,17,33,56,2838
4,17,3,70,1602
44,17,16,76,4080
37,17,6,40,3962
21,17,30,28,3046
38,17,48,51,3061
66,17,40,80,1624
24,17,45,76,2339
1,17,1,24,3072
29,17,28,98,4590
98,17,48,17,1620
87,17,8,2,2523
39,17,36,98,4890
60,17,27,58,4543
68,17,49,3,2683
2,17,26,79,4400
48,17,30,36,2827
7,17,45,75,4117
11,17,34,44,3799
90,17,13,10,3040
37,17,3,29,2284
4,17,47,63,1942
7,17,35,51,2880
61,17,30,81,2985
14,17,43,52,3528
97,17,22,46,4028
46,17,25,9,3483
96,17,26,15,2978
30,17,46,96,3524
16,17,38,6,3272
65,17,27,87,4548
1,17,41,23,1536
9,17,18,62,3162
47,17,39,63,4088
75,17,34,11,4532
22,17,29,44,4470
95,17,3,90,4740
4,17,10,15,3086
14,17,12,32,4717
44,17,12,74,4807
57,17,27,72,3223
20,17,11,1,2007
76,17,29,45,4198
57,17,49,7,2738
63,17,10,10,3991
92,17,35,51,4966
50,17,3,97,2646
22,17,42,34,2048
83,17,20,25,3165
99,17,36,42,3835
81,17,13,25,3439
32,17,21,77,4593
39,17,12,23,4527
38,17,37,30,4859
81,17,27,92,2024
37,17,33,12,3730
49,17,29,50,1640
23,17,16,75,3898
9,17,33,14,1608
20,17,48,63,1652
44,17,44,7,2410
38,17,26,62,1881
11,17,40,20,3252
52,17,9,60,4397
9,17,22,11,3652
92,17,32,14,4842
84,17,37,20,2901
35,17,19,17,2326
51,17,43,37,3577
35,17,41,51,2582
39,17,22,52,3100
22,17,12,80,4134
10,17,16,2,2142
98,17,5,11,2218
50,17,34,17,3272
48,17,21,26,3468
40,17,25,93,4299
23,17,33,17,3059
97,17,39,55,2421
48,17,19,4,4960
42,17,23,96,4900
41,17,15,47,2421
13,17,8,4,4445
24,17,24,15,3953
21,17,12,6,2854
80,17,41,53,4139
69,17,19,86,2446
42,17,35,29,4399
21,17,40,67,3551
17,17,7,9,3667
78,17,24,20,4482
67,17,35,26,2372
88,17,3,55,2623
9,17,46,31,3791
70,17,33,93,2600
17,17,30,74,2286
70,17,26,13,2775
46,17,9,82,3571
82,17,38,71,2792
15,17,5,71,2335
8,17,10,97,2675
35,17,22,3,2726
94,17,1,82,3122
38,17,29,55,2807
8,17,38,71,4757
23,17,44,29,3251
5,17,38,39,2280
18,17,44,73,4315
43,17,31,94,4308
21,17,36,67,4092
44,17,2,48,2662
13,17,27,21,1585
80,17,9,15,2262
19,17,47,26,3291
25,17,32,79,2781
9,17,29,26,2297
82,17,47,40,3356
78,17,15,14,2988
94,17,35,66,2906
6,17,6,90,4556
96,17,12,27,3106
93,17,48,81,1721
74,17,13,26,1724
43,17,41,61,4389
16,17,41,35,1974
79,17,19,45,4435
79,17,24,2,1635
87,17,25,82,3701
28,17,19,32,4647
68,17,42,62,1597
72,17,23,59,4916
41,17,47,87,2929
78,17,4,59,4468
34,17,48,44,4292
83,17,35,76,2025
64,17,17,32,3627
12,17,14,28,2321
76,17,43,83,1600
56,17,24,7,2151
99,17,29,38,2491
55,17,10,16,4633
36,17,38,39,1501
73,17,39,10,3860
63,17,39,19,4813
58,17,4,23,1610
7,17,28,61,3482
55,17,25,88,3280
41,17,6,55,1560
14,17,36,59,4417
33,17,24,87,2394
23,17,11,14,2686
43,17,48,81,4260
40,17,13,92,3697
78,17,12,21,4524
56,17,41,13,3689
99,17,28,85,3044
18,17,32,48,3106
64,17,39,79,3198
93,17,8,13,2844
67,17,5,63,1622
35,17,20,4,2463
35,17,13,9,3586
56,17,35,94,4581
84,17,11,73,3646
24,17,5,61,2128
52,17,37,14,4237
94,17,7,27,2172
67,17,21,31,3289
30,17,11,79,3325
45,17,23,63,4670
23,17,2,57,4263
62,17,7,64,3999
81,17,39,72,4900
65,17,14,34,1685
13,17,20,15,1535
71,17,15,55,3770
22,17,17,84,1803
34,17,45,22,2814
77,17,49,23,3565
52,17,21,73,1840
67,17,4,87,2567
83,17,6,93,1647
6,17,34,92,2249
77,17,25,48,1580
66,17,46,64,4102
89,17,8,90,4502
90,17,8,16,2859
15,17,42,67,4892
48,17,16,68,3814
20,17,35,3,4164
89,17,19,61,4295
3,17,10,93,2739
63,17,9,79,4809
30,17,39,94,2649
62,17,35,31,4053
84,17,48,60,2966
38,17,10,16,3353
93,17,23,76,3660
59,17,36,12,1636
36,17,18,13,4333
76,17,47,94,2264
8,17,35,76,2097
99,17,41,44,3773
90,17,13,44,4194
88,17,15,70,1501
55,17,21,81,4188
44,17,6,85,3300
66,17,35,66,3989
26,17,21,31,3449
87,17,21,29,3430
38,17,7,56,3354
42,17,30,79,3179
52,17,35,65,2715
5,17,24,58,3240
52,17,47,12,4775
78,17,3,56,4984
11,17,17,89,2700
45,17,32,68,4300
57,17,4,7,2619
83,17,12,32,1702
77,17,26,35,2249
61,17,30,52,3728
88,17,17,61,3133
27,17,2,11,1567
35,17,18,95,3342
54,17,23,88,4816
1,17,21,3,4797
55,17,6,25,4032
48,17,45,59,2538
63,17,30,96,2640
38,17,39,67,3178
40,17,18,46,3472
55,17,21,31,1796
55,17,15,41,4444
78,17,22,38,4827
96,17,45,48,4227
68,17,35,10,3735
21,17,31,28,3755
44,17,35,17,4803
5,17,10,41,1960
72,17,9,50,1520
41,17,9,48,3211
28,17,13,4,4136
91,17,30,36,4719
49,17,38,15,4753
40,17,47,14,4642
23,17,9,13,4569
35,17,13,75,4606
24,17,8,96,2559
96,17,9,39,3414
67,17,23,13,4895
42,17,7,4,4829
62,17,37,64,2987
92,17,20,34,3589
13,17,21,54,3462
37,17,29,9,4424
71,17,38,65,4349
64,17,46,58,1888
41,17,8,2,4085
6,17,26,27,3741
49,17,34,20,2816
9,17,5,51,2946
24,17,49,89,3095
11,17,27,4,1796
72,17,34,82,4268
37,17,32,90,2269
77,17,40,57,1636
50,17,26,70,3847
19,17,49,12,1818
98,17,4,46,3758
47,17,25,36,1543
50,17,43,30,2547
73,17,1,89,3351
4,17,4,7,4061
77,17,30,6,2716
6,17,30,17,4733
58,17,22,22,1534
56,17,34,15,4941
52,17,21,76,4346
47,17,15,89,3885
97,17,19,64,3405
84,17,12,19,3201
13,17,22,57,2174
13,17,6,66,3467
49,17,15,94,2978
73,17,19,52,3619
59,17,21,72,4098
93,17,47,48,1794
76,17,39,4,1681
38,17,47,99,4664
24,17,23,69,2987
1,17,28,79,3718
63,17,27,17,3975
82,17,5,62,4619
75,17,49,54,1935
44,17,19,84,1846
64,17,48,56,4115
30,17,18,12,3069
8,17,33,17,2438
42,17,25,4,2097
64,17,17,70,2268
15,17,39,80,2502
37,17,28,78,1561
89,17,13,65,2285
47,17,20,87,2011
93,17,15,34,3574
64,17,24,37,3143
74,17,30,97,1529
65,17,31,45,2229
19,17,34,87,1873
91,17,22,60,1890
41,17,34,24,3080
8,17,20,3,4952
21,17,34,3,2256
43,17,2,15,1902
73,17,33,47,4273
99,17,30,50,2874
96,17,5,54,2602
2,17,42,31,4699
42,17,2,99,4558
34,17,44,61,3062
63,17,40,93,3541
80,17,9,20,4734
31,17,41,42,4651
16,17,2,83,1752
40,17,11,51,3438
79,17,17,68,2103
34,17,28,61,2073
66,17,35,69,2140
36,17,41,3,2604
53,17,11,5,1827
65,17,7,39,2371
91,17,32,38,4668
83,17,37,5,4903
61,17,12,95,4005
65,17,7,20,1556
29,17,30,30,3048
45,17,1,30,1568
66,17,23,37,1513
67,17,14,52,2233
37,17,46,51,4058
99,17,46,95,3716
79,17,31,63,2092
17,17,1,12,4662
90,17,19,69,4126
98,17,33,41,3175
58,17,43,12,2747
58,17,4,33,1862
38,17,46,31,1724
4,17,39,13,3351
17,17,25,50,2265
65,17,27,5,4106
41,17,31,3,4768
49,17,16,79,3491
98,17,46,82,3453
21,17,5,38,1517
43,17,12,10,1999
51,17,38,21,3249
29,17,33,42,2826
27,17,47,46,2658
88,17,3,80,3161
93,17,6,61,2588
88,17,7,84,2958
24,17,27,91,4354
7,17,7,18,3801
32,17,17,13,3546
64,17,37,83,3072
43,17,33,79,3628
15,17,32,30,3107
27,17,20,53,4006
22,17,42,66,3140
44,17,5,88,4444
39,17,5,74,3391
3,17,2,35,3566
40,17,20,8,1855
12,17,10,75,2075
36,17,32,8,3651
18,17,25,30,2682
39,17,19,33,3249
74,17,30,3,2689
28,17,49,31,3047
20,17,44,21,4701
39,17,16,90,2518
57,17,8,70,3319
58,17,29,96,2188
64,17,39,64,3910
91,17,33,72,1784
52,17,29,99,4170
27,17,15,20,4226
44,17,23,66,4683
33,17,1,87,3006
1,17,40,95,1720
30,17,28,32,4046
32,17,10,91,4759
10,17,32,23,2134
65,17,46,48,3830
31,17,20,2,3163
45,17,48,31,2609
61,17,15,37,3324
95,17,32,47,4082
25,17,29,39,4431
98,17,38,39,3277
24,17,22,94,2109
98,17,30,4,3264
82,17,15,2,4233
21,17,39,55,3481
2,17,33,50,3883
97,17,39,31,4383
11,17,31,6,4009
51,17,5,40,3642
87,17,2,62,4334
50,17,44,94,4292
73,17,14,75,4286
10,17,40,24,4875
31,17,26,26,4156
19,17,48,79,2927
90,17,43,31,4760
2,17,22,51,3847
11,17,29,88,4863
21,17,19,32,2813
47,17,49,65,3520
71,17,16,4,1733
49,17,31,43,4936
74,17,19,24,2893
14,17,2,31,3607
34,17,13,41,2326
98,17,3,39,2254
41,17,13,42,3872
8,17,29,18,4845
43,17,7,57,4168
17,17,10,31,4376
11,17,7,72,2108
96,17,47,74,2226
84,17,6,44,4863
39,17,30,5,3701
20,17,7,63,2706
86,17,7,79,3073
13,17,18,4,4508
42,17,32,23,3336
95,17,32,28,2277
6,17,43,87,3287
18,17,18,63,3439
9,17,43,50,2211
8,17,29,86,3420
42,17,8,89,4624
68,17,5,63,2225
92,17,45,33,4980
88,17,8,34,2745
86,17,34,64,2772
67,17,46,87,4604
73,17,11,33,4689
9,17,11,12,4336
64,17,32,47,3833
99,17,32,27,3723
42,17,35,20,4905
33,17,30,52,2776
42,17,38,46,2880
36,17,19,63,3789
5,17,19,83,2654
90,17,46,50,2405
40,17,36,11,3800
72,17,21,25,2381
69,17,18,23,3968
35,17,12,3,2174
99,17,29,73,4410
74,17,37,8,2379
48,17,20,28,2190
85,17,29,7,3470
80,17,22,51,2621
11,17,19,93,4579
58,17,43,85,3369
21,17,39,4,4971
9,17,12,25,4885
96,17,1,82,4234
5,17,20,96,3140
55,17,18,13,1531
16,17,31,88,3191
29,17,29,60,3851
81,17,22,8,1901
86,17,1,19,3781
69,17,8,89,1551
92,17,12,53,2711
17,17,41,54,3860
89,17,23,1,3040
28,17,12,66,4156
29,17,26,93,2137
66,17,33,77,2162
89,17,7,81,3764
85,17,46,36,2778
41,17,22,97,1629
62,17,19,38,3805
50,17,42,22,1640
59,17,34,44,3975
35,17,7,89,3036
62,17,2,84,1899
33,17,10,57,2571
74,17,22,81,3234
50,17,16,46,2483
14,17,11,99,1526
73,17,26,77,2105
16,17,35,16,1908
42,17,26,99,4283
62,17,24,22,3540
50,17,27,70,4466
98,17,31,73,1609
55,17,33,73,3098
97,17,29,71,4078
13,17,47,99,4167
66,17,1,92,1629
97,17,5,10,3588
69,17,8,13,2314
89,17,4,92,4218
91,17,23,27,4019
70,17,35,57,4777
75,17,4,19,1685
57,17,11,89,4729
5,17,41,91,3055
33,17,19,27,4831
74,17,26,22,1767
58,17,29,85,3247
89,17,13,93,2616
70,17,16,83,4884
21,17,30,44,2401
81,17,38,26,4387
3,17,42,29,3825
32,17,38,45,1986
11,17,38,57,4848
71,17,33,35,2342
3,17,49,52,3775
36,17,47,69,1668
71,17,20,43,1875
5,17,28,82,1535
13,17,25,12,4767
92,17,10,80,3016
5,17,38,42,3095
17,17,47,19,3687
72,17,29,36,2633
9,17,1,24,4021
80,17,12,51,2194
53,17,35,25,3705
57,17,9,66,4050
14,17,9,12,2879
14,17,8,36,4852
35,17,27,99,3277
9,17,11,47,4626
25,17,21,69,4719
91,17,39,11,2172
75,17,1,67,2675
35,17,11,56,4094
25,17,44,53,4622
47,17,26,30,4316
67,17,3,34,4691
11,17,47,30,3014
27,17,9,95,2590
9,17,47,52,4813
39,17,35,23,4245
38,17,28,77,3694
38,17,7,57,2947
93,17,32,29,4062
34,17,18,40,2068
92,17,32,83,4307
73,17,41,23,2424
49,17,17,77,4553
6,17,49,68,4967
30,17,13,26,4688
77,17,28,17,3003
15,17,47,24,1624
24,17,18,60,3503
84,17,27,51,1843
99,17,19,84,2792
89,17,25,80,1766
79,17,5,9,4979
63,17,36,88,3851
36,17,6,17,4512
66,17,3,92,2019
37,17,5,15,2447
86,17,2,13,1659
94,17,39,75,3859
39,17,10,44,1893
58,17,17,16,3463
18,17,39,85,4622
51,17,1,55,4742
55,17,5,94,3532
85,17,44,39,1589
74,17,45,64,2672
96,17,10,4,1603
20,17,14,2,2919
47,17,43,67,4658
88,17,19,80,3585
98,17,22,33,4682
64,17,33,42,2924
56,17,42,31,2048
97,17,24,69,2049
26,17,40,50,2275
9,17,35,52,3822
2,17,27,27,3672
56,17,19,31,2049
50,17,39,88,3695
74,17,8,70,4103
94,17,18,74,4613
28,17,47,5,3043
8,17,27,39,4256
3,17,35,66,4452
15,17,39,21,2780
26,17,32,39,2920
53,17,18,7,3739
92,17,27,35,4686
44,17,33,4,4097
28,17,24,46,3424
45,17,17,54,3902
84,17,13,15,3219
68,17,36,22,4713
15,17,33,39,2948
5,17,23,54,3179
42,17,48,1,2243
78,17,33,24,4288
59,17,3,57,3025
60,17,24,55,2292
23,17,20,18,3314
11,17,33,32,3858
7,17,45,13,1789
52,17,33,5,3055
88,17,31,21,3393
91,17,28,4,4841
57,17,12,83,3284
99,17,18,89,4696
14,17,44,3,4067
29,17,28,29,4137
32,17,16,41,4721
31,17,25,63,4045
13,17,40,99,2298
32,17,42,3,3315
22,17,44,67,4052
79,17,34,3,1948
62,17,21,88,3928
