,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
area ,employee id,in time(days),out time,total income
77,15,49,37,1880
5,15,41,49,4612
71,15,43,38,4958
80,15,12,21,2213
26,15,48,51,2002
88,15,7,50,3837
70,15,32,96,3328
9,15,15,64,3021
2,15,37,60,2492
80,15,16,89,2746
40,15,5,17,3020
37,15,33,28,3391
71,15,10,11,3131
52,15,15,57,1765
86,15,33,1,3207
62,15,29,19,3289
79,15,48,57,2357
84,15,17,81,4848
5,15,18,50,4421
25,15,15,32,2351
5,15,19,93,2378
53,15,21,62,4774
60,15,7,76,4550
85,15,36,18,3907
92,15,31,86,4921
52,15,31,84,2428
26,15,33,44,3966
95,15,31,44,4348
45,15,30,94,4404
17,15,31,65,4152
34,15,3,48,2618
57,15,5,25,1900
83,15,39,89,1779
98,15,31,29,2884
39,15,18,38,1987
79,15,21,60,3299
31,15,41,70,1782
40,15,24,48,4442
21,15,21,82,4217
37,15,42,65,3066
7,15,23,93,4557
54,15,36,98,3396
61,15,33,59,2977
4,15,39,57,3455
74,15,23,35,1826
2,15,29,45,3567
91,15,39,57,3295
78,15,20,85,4821
4,15,39,5,4678
5,15,30,69,2269
15,15,33,88,1547
65,15,4,41,2012
97,15,41,80,3532
40,15,38,62,4460
68,15,45,91,4661
39,15,9,28,1514
45,15,16,1,1919
48,15,47,71,4522
8,15,1,27,2304
55,15,23,2,3430
60,15,22,22,2931
8,15,8,22,4911
75,15,33,78,2884
86,15,18,96,2923
79,15,8,38,2003
31,15,20,4,3915
21,15,32,84,2128
27,15,31,17,4130
85,15,42,1,4590
90,15,23,70,4289
23,15,46,30,2795
17,15,10,57,1528
88,15,4,16,3386
15,15,40,23,4974
9,15,15,62,4216
41,15,5,16,2588
40,15,17,1,3803
58,15,7,91,3605
17,15,6,21,4378
14,15,42,17,3526
45,15,7,67,4735
86,15,1,70,2446
13,15,41,73,4616
39,15,13,17,3228
24,15,17,68,2956
64,15,16,93,4314
36,15,30,7,1725
31,15,17,72,4927
5,15,10,76,2492
30,15,42,19,4504
24,15,16,35,4866
27,15,46,63,4401
85,15,34,23,3863
22,15,38,73,1587
6,15,9,33,4604
74,15,9,12,4955
92,15,28,32,4794
3,15,40,62,4873
72,15,36,32,3714
65,15,43,48,3604
47,15,16,18,2792
28,15,8,78,3685
61,15,7,68,4548
14,15,48,27,2836
62,15,17,65,4872
95,15,42,57,2448
14,15,17,9,2285
7,15,2,99,4959
30,15,20,79,1755
9,15,20,7,4935
97,15,49,32,4274
51,15,34,51,1952
42,15,31,47,4964
72,15,10,8,3344
40,15,20,82,1911
17,15,7,49,4368
93,15,12,26,1503
99,15,44,33,1671
20,15,31,1,2590
25,15,38,46,4186
89,15,17,30,4110
2,15,8,47,4167
42,15,45,42,2754
79,15,37,29,2116
48,15,2,66,2070
2,15,45,39,4895
57,15,19,4,2844
30,15,3,98,2696
14,15,14,55,4105
41,15,6,52,1723
93,15,48,2,1685
63,15,22,54,2575
88,15,22,7,2543
62,15,21,84,4284
15,15,24,50,1827
72,15,7,91,3189
51,15,2,76,4746
46,15,20,10,1695
39,15,22,19,2791
5,15,7,92,3550
63,15,39,26,3163
72,15,8,60,3531
56,15,44,48,4432
13,15,41,67,3177
5,15,27,64,2387
81,15,37,98,3244
5,15,49,80,2222
41,15,7,24,3150
79,15,6,5,3181
90,15,37,98,2908
48,15,18,3,1738
38,15,43,3,3049
61,15,23,77,3184
85,15,19,73,3838
64,15,20,47,4517
80,15,9,48,3991
10,15,8,9,2812
23,15,3,33,1778
13,15,1,8,1553
78,15,32,56,4681
66,15,33,38,3810
15,15,49,56,2989
30,15,45,77,2360
14,15,33,86,2358
47,15,34,56,4486
28,15,11,31,3701
75,15,24,68,1854
72,15,2,59,3162
16,15,41,42,1757
44,15,10,83,1972
41,15,3,86,3142
93,15,45,88,3375
21,15,21,32,2465
16,15,45,61,4121
85,15,33,22,4904
21,15,26,56,2631
94,15,11,71,3754
32,15,9,42,4445
90,15,6,22,4555
33,15,43,43,2575
76,15,31,36,3285
74,15,47,35,4503
65,15,42,30,2727
2,15,49,28,4034
67,15,46,13,1691
51,15,35,11,2794
92,15,8,38,4326
7,15,4,46,4661
79,15,39,47,4839
29,15,9,59,3176
4,15,3,77,1972
31,15,1,42,4539
6,15,37,99,1797
55,15,28,90,2384
85,15,16,16,4077
52,15,12,85,4097
99,15,40,72,2824
27,15,9,93,1509
5,15,27,97,3102
94,15,28,22,3696
8,15,18,12,4731
37,15,9,78,3773
41,15,46,62,3161
8,15,4,35,3574
79,15,16,98,3097
97,15,25,64,1898
60,15,41,90,3691
71,15,22,21,1806
39,15,37,14,3079
87,15,3,24,3826
90,15,20,76,3714
32,15,20,75,3744
94,15,17,60,1913
31,15,5,24,2962
95,15,45,32,2007
47,15,32,47,4841
7,15,2,19,4165
62,15,11,79,4051
21,15,3,71,3527
89,15,11,81,3512
62,15,21,7,1876
83,15,20,34,1681
29,15,14,69,2418
75,15,44,81,2139
39,15,47,3,2929
21,15,34,23,4818
85,15,27,86,3218
7,15,25,40,2018
64,15,40,22,2772
85,15,19,98,2601
11,15,3,62,4045
25,15,30,68,2951
46,15,32,7,2006
1,15,44,21,3549
38,15,4,38,2570
13,15,8,95,4879
64,15,15,29,1907
30,15,47,4,3604
63,15,14,12,3964
47,15,15,91,1824
64,15,45,97,2036
23,15,19,58,1797
74,15,1,81,3755
45,15,41,29,3043
65,15,1,83,4354
54,15,12,30,2126
31,15,8,78,1610
22,15,12,50,2650
19,15,22,93,1575
55,15,14,51,2523
55,15,27,82,1559
76,15,46,25,2083
26,15,46,50,2472
46,15,9,25,3553
99,15,48,96,2443
92,15,20,98,4600
74,15,8,48,4886
79,15,21,26,4277
38,15,2,38,4597
65,15,11,80,2056
22,15,15,94,3878
38,15,18,83,3932
47,15,41,26,2291
80,15,35,26,4543
22,15,36,65,1739
32,15,49,20,3316
30,15,42,73,2855
83,15,2,51,3959
31,15,44,53,2455
73,15,30,52,3993
50,15,12,99,4667
41,15,31,76,4898
51,15,17,95,3238
22,15,12,44,1614
67,15,20,15,4317
42,15,48,55,4201
83,15,2,55,4840
49,15,4,55,3847
44,15,31,61,1717
23,15,38,41,2788
4,15,46,10,1561
40,15,17,15,2068
56,15,38,15,1763
18,15,49,69,2353
93,15,36,12,1736
82,15,17,26,2121
9,15,2,98,4370
4,15,46,76,3684
89,15,4,83,2377
10,15,43,47,4588
38,15,10,81,4731
75,15,18,82,2849
71,15,4,95,1723
43,15,27,67,3140
42,15,26,16,1580
52,15,4,23,2150
25,15,18,16,3088
58,15,10,42,3624
76,15,20,39,3003
6,15,4,11,2639
76,15,18,73,4674
54,15,23,97,1663
30,15,17,10,2480
19,15,34,30,2656
25,15,45,64,4390
94,15,36,49,2577
64,15,10,4,1834
52,15,27,67,3233
68,15,5,65,2693
57,15,16,36,3042
30,15,21,24,4599
57,15,44,21,3783
57,15,19,94,3562
23,15,41,68,1895
1,15,9,83,4052
91,15,31,52,2390
65,15,43,56,2937
88,15,36,48,4556
31,15,10,17,1704
37,15,12,42,3059
33,15,36,42,2733
40,15,7,5,2543
91,15,21,14,3989
62,15,19,11,2115
1,15,49,63,4495
11,15,35,53,4532
49,15,33,56,2167
86,15,35,81,3501
1,15,17,61,3271
80,15,13,19,4414
75,15,8,85,3115
3,15,14,59,3989
65,15,13,38,2416
2,15,41,53,1770
70,15,4,27,1675
92,15,39,52,3843
62,15,23,5,3813
25,15,5,26,4601
68,15,19,44,2110
9,15,19,94,2250
53,15,10,82,1829
1,15,24,48,4627
69,15,34,16,1933
32,15,17,86,4278
41,15,1,37,2810
63,15,23,33,4855
80,15,13,52,1963
31,15,47,22,3386
59,15,35,65,4988
46,15,43,41,3519
39,15,30,14,3412
17,15,41,73,4442
43,15,12,6,3866
99,15,35,15,3411
61,15,20,46,2101
77,15,31,76,3902
88,15,48,4,4936
68,15,37,53,4954
22,15,31,42,2572
79,15,46,30,2730
23,15,35,9,1999
33,15,19,73,3239
66,15,43,44,1896
88,15,38,24,2298
86,15,45,39,2868
20,15,12,92,2110
34,15,24,97,3834
32,15,41,7,3401
26,15,35,28,3347
35,15,5,41,3154
47,15,36,59,2280
99,15,47,52,3145
94,15,38,96,4148
57,15,36,53,2815
17,15,45,75,4990
65,15,22,59,3831
69,15,43,19,2198
43,15,27,98,2106
17,15,25,45,1582
98,15,28,7,3560
83,15,30,43,4799
2,15,49,39,2183
49,15,31,6,3089
88,15,30,33,1613
96,15,45,91,4614
8,15,41,36,2321
42,15,35,77,1562
68,15,45,25,2214
30,15,19,65,2167
44,15,43,41,1533
19,15,1,30,2212
5,15,49,46,2611
3,15,22,6,3285
72,15,36,78,4871
61,15,31,40,2013
47,15,26,65,1913
39,15,21,31,4844
74,15,21,2,4584
35,15,46,73,1944
90,15,47,70,4919
23,15,18,59,1630
87,15,36,38,2587
21,15,29,68,1638
55,15,9,44,2154
12,15,13,8,3793
58,15,3,55,3300
15,15,10,29,2206
23,15,43,36,4585
29,15,28,71,4029
72,15,43,87,4149
2,15,33,78,2843
74,15,16,31,3443
26,15,45,56,4006
71,15,11,27,1633
92,15,39,25,4986
55,15,39,26,3304
78,15,27,66,1952
71,15,20,45,1514
60,15,30,79,4896
75,15,28,50,4007
85,15,29,21,3387
77,15,39,25,3793
29,15,13,51,4900
59,15,5,18,2669
13,15,13,10,4126
90,15,17,29,3769
99,15,11,45,2337
31,15,18,98,1959
33,15,38,77,2454
14,15,40,63,3028
23,15,22,87,3375
65,15,34,99,1963
92,15,32,63,2246
98,15,3,23,2320
76,15,33,97,2848
56,15,26,86,2798
48,15,33,19,3287
11,15,38,92,4307
37,15,13,27,1619
77,15,42,70,3318
17,15,12,55,2633
11,15,24,45,2743
68,15,15,18,2706
67,15,28,38,1528
76,15,17,88,2578
69,15,10,37,3136
13,15,7,2,1924
51,15,48,86,4464
81,15,45,81,3082
25,15,48,28,3982
92,15,6,8,2299
53,15,21,27,4065
54,15,40,90,1948
54,15,15,52,4645
24,15,23,60,2227
41,15,27,36,2161
41,15,39,87,1561
57,15,11,51,2438
30,15,43,41,1554
91,15,9,38,2934
23,15,11,30,3646
5,15,5,65,3427
86,15,48,50,4722
73,15,5,32,2276
10,15,45,96,1756
83,15,19,73,4914
96,15,16,96,3520
67,15,8,56,1687
62,15,32,73,2546
44,15,6,53,3025
45,15,6,94,4187
1,15,20,69,1857
10,15,41,68,2366
25,15,5,60,3695
80,15,22,64,2706
58,15,16,49,4806
72,15,17,28,3796
59,15,32,69,4291
81,15,35,82,3079
31,15,29,84,3901
27,15,31,36,3397
87,15,47,13,4470
22,15,15,48,2162
15,15,22,77,2750
79,15,7,75,1800
68,15,5,32,4755
31,15,23,99,3316
47,15,8,9,3937
71,15,45,28,4105
75,15,28,31,2652
12,15,49,20,2654
31,15,19,57,3672
66,15,45,15,4123
5,15,7,30,2999
93,15,7,73,2529
62,15,17,4,3861
29,15,26,75,3096
32,15,32,75,4022
29,15,1,98,2672
93,15,32,66,3216
37,15,33,1,2761
86,15,15,7,2910
85,15,26,12,2476
71,15,44,26,4382
47,15,26,78,4980
56,15,21,4,4520
50,15,36,57,3378
65,15,4,44,1669
59,15,48,74,2608
38,15,26,35,3051
49,15,21,59,3139
88,15,23,60,1797
11,15,9,68,3822
39,15,11,9,2364
5,15,44,75,2961
6,15,11,54,3627
67,15,49,30,4317
4,15,43,89,2788
39,15,13,89,2445
95,15,5,1,1675
83,15,15,88,2056
79,15,25,66,4553
46,15,21,5,4291
77,15,32,91,2692
2,15,40,65,4136
50,15,1,74,1658
44,15,5,21,4887
35,15,21,96,3425
33,15,6,83,1857
94,15,5,80,4698
64,15,45,93,4559
70,15,31,62,3619
17,15,20,1,4164
56,15,26,74,4363
96,15,17,22,4730
11,15,45,69,1594
56,15,25,75,4865
30,15,42,95,4481
80,15,25,10,3056
30,15,25,66,2191
95,15,45,76,2859
36,15,9,26,2622
12,15,48,36,4840
1,15,39,79,1596
76,15,9,63,4525
32,15,43,82,4940
72,15,1,44,4531
99,15,47,54,4962
44,15,26,48,2996
47,15,27,37,4020
27,15,24,51,3557
78,15,32,99,2984
83,15,19,63,1679
39,15,39,45,3130
30,15,34,89,3524
93,15,46,49,3912
58,15,42,59,1650
74,15,22,89,3845
54,15,34,81,1904
8,15,11,10,2215
24,15,48,92,4934
8,15,8,95,2602
55,15,44,30,2378
64,15,44,50,3913
73,15,24,43,4660
91,15,27,13,3286
55,15,12,55,3809
49,15,16,42,4760
86,15,47,56,2675
74,15,29,95,1505
35,15,20,67,4551
37,15,28,51,2285
61,15,33,88,3897
48,15,43,11,3235
6,15,11,10,3876
95,15,8,25,2270
15,15,49,91,3010
23,15,10,57,3505
53,15,16,2,2703
17,15,29,55,2598
24,15,30,83,3530
23,15,41,80,1835
7,15,18,40,3635
36,15,27,5,4395
56,15,21,78,4265
5,15,1,53,3069
38,15,36,17,2929
94,15,31,61,2246
81,15,12,98,3889
46,15,19,51,3743
62,15,45,65,3557
94,15,33,57,2216
34,15,35,14,4555
37,15,31,89,2564
46,15,36,40,4853
12,15,34,46,2703
90,15,25,95,2843
95,15,15,30,4508
34,15,36,88,3006
10,15,27,4,3638
77,15,13,30,2321
75,15,32,21,3970
25,15,7,90,1700
52,15,48,87,4730
12,15,6,57,2050
88,15,23,52,1795
32,15,32,83,2682
45,15,1,95,1962
78,15,22,75,3582
28,15,3,32,2899
24,15,14,31,2330
75,15,15,77,4201
13,15,40,83,2759
54,15,6,40,2087
9,15,37,23,4954
51,15,17,42,2217
45,15,42,9,3561
66,15,41,2,2978
27,15,36,66,4586
12,15,5,40,1570
97,15,13,3,4753
42,15,47,45,2858
65,15,22,29,4906
5,15,19,86,3229
53,15,9,75,2184
46,15,48,30,3029
36,15,23,94,4188
77,15,13,47,3876
78,15,8,80,1878
5,15,41,24,4593
94,15,18,25,4239
19,15,10,57,2271
49,15,28,49,1839
51,15,25,88,4866
32,15,18,63,1792
85,15,34,90,2583
36,15,16,29,3485
65,15,27,52,2901
99,15,10,7,4097
84,15,15,48,2497
38,15,48,70,3180
8,15,13,32,2880
78,15,38,8,3178
55,15,5,70,2392
33,15,39,60,3487
45,15,21,4,2844
80,15,24,64,3714
79,15,7,4,4268
51,15,42,23,1582
44,15,32,79,4991
61,15,11,82,4940
58,15,17,81,2065
87,15,48,30,1606
31,15,21,34,3984
77,15,37,24,4699
82,15,16,25,4326
95,15,31,18,1792
92,15,6,43,2381
66,15,10,76,4401
35,15,28,31,4158
11,15,32,48,3763
94,15,25,43,3520
1,15,8,93,4114
48,15,42,2,3157
19,15,19,65,2641
53,15,33,79,2336
47,15,6,22,3366
83,15,39,14,1956
59,15,24,86,2936
88,15,24,26,2749
93,15,13,27,2396
51,15,15,50,4273
46,15,39,82,2598
72,15,26,81,4879
33,15,40,99,4194
4,15,36,25,4738
75,15,41,82,2192
94,15,38,6,3004
11,15,49,44,4039
96,15,26,16,3991
65,15,16,53,4290
5,15,18,32,4241
74,15,25,12,4544
42,15,4,79,2434
98,15,25,25,2451
96,15,35,30,2536
6,15,49,71,3841
54,15,43,53,2675
79,15,10,21,4017
47,15,11,98,2632
29,15,47,87,1530
80,15,23,84,2553
86,15,27,85,4466
96,15,21,78,3229
56,15,20,87,4868
70,15,9,10,2799
40,15,35,13,2132
91,15,36,32,3592
38,15,7,20,2888
44,15,30,76,3670
58,15,10,7,1808
98,15,7,88,1900
74,15,2,85,3199
58,15,36,68,2029
39,15,29,7,4572
14,15,15,98,2132
42,15,35,71,1652
46,15,43,8,1632
69,15,34,84,2087
29,15,37,21,4789
85,15,6,3,4858
71,15,39,24,4428
22,15,44,86,4157
90,15,27,69,3712
44,15,14,81,4668
86,15,43,67,3002
73,15,18,92,2467
74,15,47,10,3259
67,15,35,58,4740
16,15,49,98,3743
39,15,27,56,4684
37,15,47,21,3497
8,15,45,66,3214
60,15,41,49,3654
18,15,29,38,3938
49,15,2,73,3563
71,15,26,10,1684
50,15,8,30,2124
69,15,8,14,4706
88,15,27,56,1699
43,15,37,3,2304
55,15,4,19,3289
5,15,3,45,2658
21,15,19,81,4931
95,15,47,23,2258
83,15,13,73,2482
58,15,9,84,2244
62,15,10,23,2193
53,15,19,26,2170
41,15,28,28,1539
88,15,32,14,2579
65,15,13,95,3107
62,15,11,5,1658
66,15,17,11,4590
72,15,16,85,2092
93,15,34,88,1967
99,15,22,86,4785
85,15,32,86,2674
4,15,6,94,3429
21,15,18,40,2816
15,15,11,62,4532
32,15,44,60,4378
59,15,35,60,4712
19,15,35,25,4335
30,15,39,48,3651
36,15,13,95,4331
43,15,48,70,2997
65,15,11,65,2559
51,15,20,60,2384
54,15,40,16,3781
56,15,26,7,2117
50,15,34,79,2240
88,15,38,24,3458
61,15,16,83,2525
34,15,16,47,4550
41,15,13,15,3458
51,15,25,15,3615
89,15,49,76,4344
95,15,35,95,3501
71,15,22,58,4809
75,15,39,74,1606
47,15,42,20,4125
71,15,45,93,3586
92,15,29,99,3799
71,15,26,34,3109
60,15,20,38,4181
93,15,5,32,2255
36,15,42,36,2745
47,15,17,19,4439
79,15,20,84,3788
17,15,14,67,2497
6,15,18,39,4750
99,15,36,98,3174
74,15,30,50,4752
33,15,21,33,3386
67,15,24,73,3473
63,15,30,39,4927
61,15,36,25,2293
65,15,37,37,4587
39,15,15,46,4637
9,15,37,37,2492
86,15,40,74,3309
61,15,24,9,3726
70,15,7,9,1857
29,15,40,72,3401
50,15,24,24,4019
40,15,1,81,2785
13,15,9,36,2030
45,15,16,36,3639
67,15,24,85,3710
65,15,38,68,3691
22,15,34,48,1681
84,15,46,17,3328
20,15,33,56,2252
74,15,6,13,3742
85,15,38,94,4251
43,15,35,11,3075
2,15,47,5,2213
12,15,16,96,4237
90,15,24,78,4442
31,15,49,5,2480
60,15,12,26,3827
80,15,20,74,2889
23,15,45,58,3813
52,15,17,97,1921
69,15,8,69,3700
46,15,19,66,3012
2,15,29,64,1894
19,15,26,15,4224
97,15,35,91,2025
13,15,31,91,1921
59,15,30,53,1650
5,15,47,66,3177
56,15,38,48,2188
91,15,28,91,4618
55,15,17,22,2660
16,15,41,32,4559
73,15,43,28,3494
95,15,7,98,3508
85,15,18,24,2908
84,15,21,46,3932
1,15,37,90,3826
5,15,7,19,4711
54,15,49,74,1597
37,15,39,63,2354
31,15,5,84,2354
47,15,10,46,2963
37,15,4,46,2890
60,15,39,31,2484
77,15,1,46,3488
61,15,38,29,3118
11,15,25,12,4458
9,15,43,80,4174
96,15,26,39,2013
31,15,28,74,4420
41,15,10,86,2683
88,15,27,99,2670
82,15,36,98,1915
89,15,2,91,3945
27,15,44,41,4314
90,15,9,52,2903
42,15,21,53,4100
30,15,38,12,2484
63,15,4,80,3814
13,15,45,56,2067
57,15,21,16,4257
74,15,21,89,3601
75,15,15,90,3022
89,15,35,64,4788
80,15,15,81,3791
92,15,9,15,4182
60,15,32,12,2208
5,15,33,96,4116
63,15,36,72,4727
90,15,21,14,3472
30,15,6,75,3936
30,15,32,67,1875
19,15,32,90,3690
28,15,22,88,2402
21,15,42,37,2547
34,15,8,37,4088
18,15,46,39,4957
56,15,16,82,4402
1,15,33,87,4426
58,15,33,86,4697
86,15,19,83,3279
34,15,44,23,1918
62,15,23,86,1546
48,15,43,78,4684
26,15,10,27,2527
90,15,23,56,3987
2,15,10,30,3625
17,15,46,75,2458
91,15,20,42,2363
83,15,8,53,3927
8,15,11,20,1511
7,15,15,82,2443
83,15,11,17,2512
39,15,13,34,4577
41,15,5,12,3235
97,15,24,17,2298
87,15,34,42,1769
13,15,46,26,2950
64,15,23,30,4426
12,15,34,71,2493
37,15,46,36,4253
90,15,9,55,2237
7,15,2,2,4554
63,15,35,96,2645
58,15,3,83,2960
74,15,42,24,1771
74,15,29,31,4200
5,15,46,9,4587
17,15,12,51,3953
96,15,24,52,4822
2,15,5,71,2309
6,15,22,86,4993
36,15,24,43,2108
61,15,29,87,2020
16,15,7,48,2559
45,15,39,92,2188
84,15,42,90,2058
73,15,26,22,2166
37,15,43,93,4711
63,15,36,37,4848
19,15,14,71,3000
8,15,48,28,2323
65,15,16,19,4970
76,15,6,82,2300
66,15,9,9,1777
39,15,31,4,4784
2,15,31,83,1555
34,15,19,57,4952
64,15,43,50,4089
23,15,25,38,1860
59,15,2,75,2838
51,15,41,47,4578
51,15,14,68,3440
33,15,10,96,2338
52,15,39,79,2540
48,15,43,14,3756
52,15,7,6,3315
12,15,33,19,4538
13,15,7,37,1593
71,15,28,79,1634
81,15,23,98,3802
1,15,17,49,2028
5,15,8,14,2883
82,15,3,14,4012
59,15,46,46,2253
3,15,46,99,2339
77,15,8,71,4682
57,15,40,56,3839
75,15,26,47,3247
45,15,17,91,3390
15,15,39,24,3648
38,15,48,20,3205
91,15,40,52,2468
63,15,12,8,4803
49,15,37,77,4321
66,15,15,97,1795
35,15,48,41,3748
91,15,21,11,4918
73,15,25,91,1612
11,15,25,27,1942
54,15,40,55,1870
90,15,25,25,3973
68,15,47,4,2766
8,15,20,75,4512
52,15,11,24,2281
5,15,3,78,2263
71,15,18,16,4347
23,15,39,99,4277
59,15,44,76,3223
8,15,14,34,3003
60,15,20,19,4723
39,15,38,82,1715
10,15,22,41,2804
49,15,31,89,1639
88,15,26,63,4579
3,15,36,41,2327
10,15,27,5,2332
91,15,40,26,3004
7,15,31,76,2891
31,15,47,39,4079
24,15,33,74,4256
2,15,44,60,2967
28,15,22,48,2768
26,15,33,59,4915
95,15,9,46,4809
24,15,47,52,4572
60,15,42,52,4022
38,15,36,17,4555
3,15,9,59,3421
41,15,1,7,2632
90,15,16,26,3199
47,15,21,30,2840
8,15,40,73,2219
31,15,33,20,4341
31,15,42,54,3736
23,15,17,98,2340
99,15,7,31,3373
71,15,45,92,3621
65,15,4,17,4300
6,15,11,84,2273
38,15,4,44,3725
71,15,10,65,2746
11,15,4,16,4711
99,15,21,12,4399
85,15,34,91,1596
72,15,2,15,4181
85,15,27,89,4720
70,15,46,78,3117
29,15,16,83,3291
66,15,10,65,1579
17,15,36,31,2262
13,15,22,89,4352
75,15,3,87,2743
67,15,49,86,3517
56,15,18,64,2110
46,15,45,98,3073
1,15,26,41,4841
89,15,3,62,2291
58,15,32,4,2167
63,15,23,64,2375
81,15,44,32,3880
51,15,43,12,4403
78,15,4,25,4438
86,15,14,35,4023
51,15,11,69,4637
73,15,26,17,2864
80,15,20,91,3492
40,15,40,85,4679
80,15,3,28,2425
27,15,28,65,3981
16,15,6,39,4482
68,15,27,19,1703
13,15,34,83,2552
79,15,27,12,2449
17,15,32,95,2542
32,15,5,20,4970
6,15,5,61,4380
48,15,45,38,3393
66,15,40,39,2109
6,15,26,89,3530
26,15,9,95,2755
46,15,12,68,2855
63,15,37,14,4934
12,15,26,84,3703
21,15,17,85,4318
49,15,25,96,4740
57,15,39,4,2238
44,15,29,64,4817
42,15,38,46,3714
28,15,4,57,3840
64,15,11,51,2161
33,15,10,99,2778
17,15,28,5,3976
21,15,10,72,3276
58,15,45,38,4814
43,15,2,14,4973
76,15,13,58,2798
58,15,26,11,4018
50,15,31,73,2898
77,15,20,86,1746
53,15,20,20,4155
65,15,35,77,4588
86,15,10,58,3984
31,15,29,56,2685
80,15,1,96,3133
27,15,21,65,2597
94,15,40,29,3682
26,15,28,33,4928
30,15,46,22,3538
31,15,4,10,2909
58,15,1,14,4019
4,15,9,40,4426
78,15,43,19,4239
45,15,11,86,1520
64,15,24,87,4942
77,15,31,98,4251
53,15,13,26,3869
25,15,32,7,4571
88,15,24,12,4431
98,15,13,69,4534
27,15,30,21,4350
30,15,39,78,4953
75,15,49,68,4277
3,15,1,51,4960
48,15,4,72,4365
25,15,46,42,2991
70,15,3,21,2094
63,15,45,94,4453
56,15,6,39,4708
51,15,11,55,3460
1,15,16,50,4713
19,15,17,29,4772
16,15,11,63,4049
74,15,27,94,4952
63,15,35,69,3044
90,15,37,73,3143
21,15,37,61,3465
2,15,45,25,4552
63,15,46,94,3068
40,15,34,92,2369
50,15,48,97,3612
8,15,46,15,2321
77,15,49,76,2532
14,15,43,67,3484
63,15,17,38,2745
94,15,3,46,4196
36,15,45,17,4926
12,15,43,10,3533
50,15,39,17,2767
50,15,37,73,4708
49,15,48,65,4761
61,15,22,36,3438
72,15,39,21,4257
4,15,4,21,4729
22,15,23,92,1584
50,15,13,66,4604
97,15,49,88,3940
80,15,1,89,4471
26,15,3,50,4112
21,15,9,46,4556
82,15,14,50,4732
91,15,38,44,3510
74,15,39,80,2732
41,15,48,18,3785
2,15,24,74,2504
61,15,26,35,1809
2,15,46,11,4550
65,15,10,5,4824
49,15,19,80,3359
83,15,4,41,3500
5,15,44,98,2478
72,15,20,24,4236
97,15,1,75,4164
72,15,41,86,1604
96,15,4,78,4272
39,15,44,76,3191
5,15,4,14,2731
6,15,44,41,3364
67,15,49,91,2221
99,15,30,16,1732
77,15,30,41,2440
93,15,8,72,3014
52,15,45,99,3030
13,15,45,53,2031
59,15,37,74,3212
84,15,13,79,2523
33,15,10,62,4754
68,15,44,95,3072
84,15,11,88,4117
35,15,44,27,3699
81,15,11,65,2931
36,15,9,88,1631
31,15,8,49,2005
57,15,39,27,1504
75,15,44,74,3318
52,15,33,82,3268
92,15,41,64,2345
97,15,22,53,2964
19,15,27,10,2425
71,15,27,10,2693
86,15,46,80,2074
70,15,17,76,3275
45,15,8,29,4269
63,15,12,29,4450
61,15,26,51,4510
32,15,34,55,2933
34,15,36,13,1506
75,15,46,58,2209
53,15,43,76,1950
50,15,2,56,4649
4,15,39,86,3815
65,15,20,86,2768
21,15,48,2,2330
99,15,20,91,4290
16,15,36,74,2094
51,15,26,47,3935
23,15,14,79,4824
71,15,23,34,2699
37,15,44,86,4735
80,15,43,95,3470
55,15,38,43,3514
85,15,8,68,4461
42,15,16,34,2388
14,15,24,23,2584
54,15,47,18,2206
63,15,15,38,3525
73,15,15,70,2293
65,15,36,29,2696
66,15,19,94,3710
94,15,32,55,3506
93,15,21,54,2384
19,15,29,59,3202
55,15,38,16,3807
30,15,48,2,4059
71,15,4,34,2497
27,15,38,2,4912
38,15,28,90,2329
31,15,41,15,2859
63,15,16,96,3616
55,15,21,38,1606
89,15,42,42,4174
63,15,4,15,2491
69,15,42,49,3683
61,15,8,37,2272
41,15,31,90,2215
66,15,32,65,3931
87,15,27,59,4560
5,15,3,88,3093
52,15,33,31,4974
90,15,18,49,2773
85,15,43,25,2812
75,15,42,59,4089
51,15,41,34,3991
16,15,31,11,3964
86,15,30,47,4501
15,15,27,89,3551
92,15,37,93,2719
76,15,1,59,4008
28,15,43,22,4714
96,15,37,30,2446
62,15,42,64,3320
92,15,38,36,4893
1,15,36,93,1565
38,15,21,52,4934
98,15,44,7,3073
71,15,2,8,4953
60,15,20,18,2907
94,15,26,70,2383
9,15,4,20,3648
11,15,6,18,2871
55,15,12,70,2954
39,15,9,43,4975
52,15,32,59,4782
79,15,11,54,2191
3,15,44,95,3000
70,15,26,27,4437
53,15,9,89,1918
62,15,15,14,3953
85,15,15,39,3350
67,15,24,14,3356
32,15,45,68,2124
84,15,8,2,3421
96,15,39,8,3033
74,15,12,68,3222
93,15,9,62,3579
67,15,27,41,3836
17,15,46,29,3761
45,15,17,52,4451
19,15,43,25,3163
59,15,43,2,4718
52,15,27,20,3518
79,15,6,36,3580
73,15,1,16,1617
90,15,14,41,3421
68,15,2,59,4036
24,15,35,54,4621
30,15,11,5,2453
46,15,19,46,3931
43,15,6,68,1799
98,15,4,68,4235
36,15,11,41,2196
82,15,15,91,3328
37,15,12,31,4566
10,15,16,99,1918
87,15,43,70,1731
84,15,2,13,4319
30,15,26,55,3224
39,15,30,81,4735
36,15,21,86,1880
53,15,1,28,1890
69,15,7,53,4648
