,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
area ,employee id,in time(days),out time,total income
21,16,16,52,3266
68,16,41,1,1585
12,16,3,84,4080
46,16,40,9,4892
11,16,29,37,2777
47,16,5,39,2520
44,16,48,6,3879
93,16,40,88,2361
29,16,2,1,1817
70,16,36,47,1666
45,16,13,17,2066
20,16,7,48,3844
74,16,3,83,1814
81,16,28,85,4291
72,16,2,7,2695
27,16,47,73,3078
58,16,44,85,4504
53,16,2,14,3320
34,16,20,10,2777
56,16,35,58,4221
90,16,16,66,1975
62,16,37,38,3981
76,16,12,29,2911
34,16,16,24,2132
74,16,49,31,2169
90,16,19,72,1864
61,16,22,40,1894
7,16,1,4,3790
14,16,31,86,4459
39,16,27,34,3474
74,16,36,37,1556
14,16,9,18,3684
60,16,40,47,4608
34,16,18,53,4571
26,16,42,82,1525
46,16,25,62,3097
54,16,14,36,1972
72,16,23,56,3001
55,16,26,23,4665
71,16,13,38,1865
35,16,16,48,3215
80,16,4,86,3435
87,16,12,28,4077
12,16,12,92,3763
14,16,41,8,1599
99,16,42,63,1820
34,16,6,41,2329
84,16,8,78,4786
73,16,15,71,2514
96,16,21,52,1989
52,16,34,18,4463
56,16,16,63,2659
37,16,40,21,3927
79,16,9,88,2270
93,16,46,64,2780
46,16,18,11,2955
38,16,38,85,2277
55,16,39,61,2035
21,16,43,83,2533
32,16,9,25,1767
37,16,12,65,2534
91,16,47,47,3975
44,16,32,85,4346
6,16,12,98,3878
78,16,34,99,1751
73,16,29,33,3989
78,16,29,14,2475
59,16,41,43,1918
44,16,18,83,2310
97,16,2,16,3856
76,16,18,89,1978
79,16,24,74,3451
82,16,8,7,3917
75,16,1,27,1946
86,16,3,93,1856
48,16,5,15,1963
76,16,16,47,3484
86,16,33,84,4484
98,16,39,48,3414
6,16,21,42,3643
60,16,41,39,2093
18,16,39,60,4417
94,16,5,84,1779
70,16,46,43,4820
32,16,31,2,4083
68,16,15,82,2669
82,16,1,33,2941
68,16,20,66,4854
14,16,43,1,2021
35,16,40,13,4088
4,16,12,31,4079
4,16,20,44,4689
51,16,35,77,4424
81,16,1,35,4567
51,16,25,33,1580
1,16,6,48,3672
9,16,34,10,4015
15,16,49,89,2823
30,16,47,36,4296
99,16,18,92,4147
14,16,47,91,1636
27,16,16,99,2473
94,16,27,25,2394
53,16,24,9,3182
56,16,32,82,3566
4,16,38,18,2992
57,16,48,17,4083
43,16,25,61,2163
45,16,42,4,1551
56,16,14,91,3301
88,16,13,54,4985
98,16,39,34,1805
85,16,21,17,3209
81,16,45,69,3094
88,16,16,39,4548
1,16,18,87,3479
58,16,20,74,2718
64,16,34,99,3691
52,16,26,84,3159
79,16,34,44,4542
33,16,49,66,4824
92,16,30,59,1523
13,16,15,6,2424
80,16,28,66,2658
65,16,29,62,2622
63,16,21,39,3484
76,16,47,61,4551
42,16,27,91,3378
15,16,26,20,4911
95,16,16,45,2686
65,16,35,30,4837
57,16,17,84,1998
16,16,45,47,3616
47,16,11,11,3256
97,16,25,75,4431
18,16,23,3,3968
36,16,5,29,2257
75,16,20,40,3072
43,16,8,30,2300
25,16,4,16,4359
60,16,3,62,3908
78,16,35,51,2412
16,16,19,32,4271
23,16,25,26,1593
51,16,20,27,3796
29,16,34,8,2225
93,16,47,17,4952
74,16,26,46,3353
38,16,9,92,1833
32,16,13,93,4757
60,16,19,59,2007
99,16,6,31,2775
99,16,18,53,4834
25,16,30,97,3988
8,16,10,67,2932
35,16,42,20,4685
43,16,30,40,4033
95,16,48,79,4329
68,16,28,1,4336
34,16,4,91,4286
61,16,4,76,4671
99,16,21,51,2205
66,16,44,13,3151
2,16,28,95,4863
21,16,33,94,4512
28,16,45,87,2128
29,16,24,2,3748
95,16,47,42,3175
14,16,20,64,4050
15,16,36,75,1994
33,16,16,65,1595
40,16,11,71,4803
79,16,5,41,3927
80,16,33,71,3796
95,16,37,57,3855
4,16,14,72,3829
85,16,24,58,1735
29,16,14,72,2551
88,16,46,75,3183
61,16,14,23,3791
45,16,15,96,2859
71,16,17,21,1633
76,16,45,91,2497
13,16,40,35,2906
37,16,30,40,4866
28,16,31,67,4826
47,16,28,93,2557
78,16,29,45,4099
79,16,5,68,1653
59,16,41,86,4733
65,16,5,87,3913
62,16,28,48,3927
15,16,28,13,2155
26,16,25,75,3286
9,16,24,73,4578
14,16,14,5,4944
40,16,13,55,1819
37,16,7,38,3400
58,16,24,96,2717
43,16,26,34,2122
56,16,6,18,3843
35,16,30,95,2365
21,16,48,48,3163
4,16,5,42,3850
55,16,23,57,4860
76,16,40,42,3370
73,16,7,75,2224
79,16,1,21,3544
45,16,12,68,4693
61,16,11,28,4555
76,16,11,52,2472
19,16,32,76,3350
41,16,29,46,1738
58,16,42,82,3741
71,16,2,42,4597
15,16,34,97,3309
45,16,31,70,3713
78,16,6,52,1995
56,16,32,85,4339
14,16,32,8,4339
85,16,42,22,3109
88,16,38,54,3386
36,16,46,50,2129
53,16,46,15,2729
55,16,5,62,1645
82,16,20,11,4258
83,16,8,38,2213
45,16,28,14,3261
75,16,34,62,3789
92,16,22,3,2525
84,16,15,25,3373
11,16,22,41,2445
71,16,17,90,3127
31,16,14,77,2945
83,16,37,15,1735
50,16,3,85,4187
39,16,34,24,3322
18,16,9,7,1950
86,16,2,98,2680
60,16,32,41,4068
49,16,40,1,2348
18,16,5,26,2038
26,16,34,35,4988
64,16,6,64,1733
36,16,41,66,2380
94,16,47,6,3343
28,16,12,46,2115
82,16,23,35,4691
94,16,42,29,1845
50,16,42,7,2365
13,16,41,3,4780
10,16,36,48,3616
10,16,49,9,4097
45,16,40,22,4443
53,16,47,16,3065
53,16,4,42,4536
30,16,24,95,2992
8,16,15,4,4383
48,16,14,57,4743
99,16,38,96,1533
90,16,23,30,4823
30,16,1,42,4719
60,16,40,88,4737
29,16,44,23,3338
19,16,9,52,2113
12,16,9,42,3383
81,16,1,57,4890
31,16,8,62,2934
12,16,30,72,1659
70,16,48,54,3096
40,16,34,28,2135
26,16,10,85,3984
38,16,34,42,2490
39,16,7,52,4574
22,16,15,63,1617
63,16,17,96,2617
73,16,22,29,2994
97,16,37,38,1611
81,16,10,96,4961
76,16,38,99,4267
37,16,36,50,4468
47,16,30,8,2392
66,16,21,14,3080
2,16,9,39,4953
80,16,19,94,4672
2,16,6,81,1801
81,16,26,47,1759
28,16,14,51,4009
19,16,13,78,3164
6,16,27,19,2251
91,16,15,17,2166
39,16,19,73,1939
14,16,18,35,3742
98,16,22,49,2465
40,16,31,19,4515
19,16,7,20,3174
29,16,18,59,3237
45,16,38,20,2825
88,16,33,94,4233
25,16,1,10,2120
38,16,33,95,3681
20,16,28,34,4834
14,16,6,3,1781
39,16,11,66,2470
55,16,48,85,4988
64,16,17,94,4833
57,16,29,54,4612
57,16,5,26,3337
44,16,21,50,4297
6,16,22,74,4055
76,16,21,43,2781
61,16,33,67,4812
48,16,20,44,4467
69,16,17,37,4660
79,16,25,82,4267
20,16,46,84,2595
68,16,46,66,1927
62,16,48,5,2760
3,16,35,2,2314
96,16,26,26,2892
31,16,46,60,2144
23,16,40,21,2042
35,16,12,76,2374
18,16,45,6,4244
55,16,30,40,1926
85,16,2,83,2881
59,16,43,92,1672
25,16,7,49,1990
62,16,47,91,1540
34,16,39,40,2901
45,16,18,60,3461
75,16,45,49,2531
47,16,27,19,4279
95,16,29,6,2745
98,16,29,69,4629
87,16,19,68,2005
57,16,37,38,4638
18,16,33,45,2790
40,16,13,50,4122
3,16,15,53,2968
19,16,23,19,4590
16,16,25,6,2842
62,16,10,23,2970
52,16,12,53,3594
89,16,36,56,4725
96,16,23,78,3805
89,16,16,70,2186
38,16,35,32,4304
86,16,28,13,4547
96,16,14,3,3550
53,16,42,15,1879
82,16,18,33,2670
27,16,28,84,2723
34,16,25,81,3168
56,16,23,33,2120
36,16,17,21,3813
61,16,3,26,2341
60,16,5,35,3476
32,16,15,70,3381
76,16,18,32,4861
79,16,29,26,3917
14,16,35,48,4578
37,16,40,29,1788
55,16,5,15,1942
37,16,2,95,4410
26,16,28,99,4435
47,16,10,80,3427
50,16,17,76,4955
43,16,37,39,1888
8,16,30,17,2797
27,16,9,98,2591
40,16,27,67,4260
12,16,26,50,2723
38,16,13,92,1978
98,16,38,11,3059
90,16,30,48,3179
95,16,23,41,2808
3,16,21,45,4812
6,16,35,72,1874
48,16,22,16,2015
1,16,1,30,2727
10,16,5,2,4240
96,16,14,12,3501
95,16,42,67,1583
61,16,25,25,4154
66,16,17,17,4786
31,16,40,6,4360
28,16,25,56,4489
86,16,43,58,2425
46,16,34,10,3772
75,16,28,63,4846
75,16,42,45,1637
44,16,38,25,3748
78,16,22,42,2399
95,16,17,54,2757
52,16,21,8,4711
3,16,10,27,2460
13,16,25,17,2879
59,16,39,16,4453
90,16,41,37,4036
16,16,11,11,3933
62,16,42,88,4540
81,16,21,47,4537
95,16,33,4,2463
64,16,20,59,1919
80,16,35,66,4873
97,16,44,3,2475
39,16,2,82,2104
94,16,34,73,4537
89,16,27,38,3684
17,16,37,69,4301
67,16,6,21,2880
75,16,12,61,1978
28,16,23,51,3514
19,16,19,39,1856
31,16,38,19,3030
55,16,25,45,3692
37,16,15,39,4189
10,16,42,52,4965
61,16,47,39,4352
88,16,13,77,1862
13,16,25,44,3800
59,16,43,25,1500
5,16,22,95,3559
54,16,22,56,1903
29,16,11,40,4091
31,16,42,38,2924
88,16,9,72,4262
94,16,36,8,3982
39,16,2,40,3137
82,16,6,29,3186
72,16,5,35,1647
62,16,7,31,2186
81,16,21,82,1862
65,16,45,70,3706
91,16,31,26,3020
59,16,35,63,3983
59,16,26,49,2778
83,16,20,15,4677
8,16,18,17,3940
39,16,33,74,3423
49,16,3,15,3990
40,16,44,11,2497
54,16,27,78,1681
39,16,41,48,1801
18,16,27,58,4832
42,16,41,25,4856
3,16,10,71,3838
88,16,42,85,2497
26,16,35,51,3074
12,16,19,4,4808
75,16,45,78,3351
57,16,28,11,4225
6,16,49,38,3483
85,16,37,66,2080
59,16,24,23,3756
87,16,42,31,4118
47,16,42,69,2044
81,16,43,31,2413
54,16,5,3,4931
95,16,27,98,4311
88,16,24,83,4450
52,16,9,22,2840
97,16,24,6,2081
64,16,30,32,3131
22,16,41,54,3470
38,16,42,23,2593
96,16,37,43,1639
54,16,6,10,4384
32,16,18,10,2594
82,16,15,11,2668
97,16,40,50,2713
77,16,33,63,2990
55,16,22,1,2787
79,16,6,24,3042
68,16,38,80,3116
80,16,38,17,3234
23,16,48,35,2457
75,16,9,67,3628
97,16,10,20,4413
27,16,4,77,1927
64,16,32,43,4177
50,16,16,29,1732
38,16,29,87,4812
58,16,28,13,1995
84,16,44,19,2875
83,16,8,94,4077
15,16,22,24,1604
83,16,30,77,1747
98,16,9,81,1680
91,16,45,42,2353
69,16,39,74,2694
25,16,36,19,3549
6,16,20,56,4205
41,16,45,37,2289
78,16,13,64,4611
29,16,24,25,4035
97,16,29,17,2010
98,16,40,9,4848
94,16,3,39,3732
43,16,35,28,2213
53,16,19,34,3064
34,16,42,60,3880
76,16,35,64,4213
39,16,14,47,4957
68,16,2,10,1913
22,16,18,38,2937
43,16,17,19,2964
59,16,23,83,3284
31,16,22,85,3364
75,16,24,37,2866
49,16,39,13,2260
59,16,31,72,4189
58,16,26,36,1791
74,16,33,21,4391
21,16,36,37,3818
11,16,4,30,4453
96,16,39,29,3295
37,16,40,82,1557
6,16,7,5,3477
41,16,6,26,2395
50,16,33,92,1675
20,16,6,88,3182
78,16,13,90,1768
70,16,29,66,4929
68,16,17,59,2782
41,16,4,84,2360
26,16,38,63,4451
46,16,15,45,4555
13,16,2,84,3521
43,16,42,85,1553
77,16,45,36,2744
43,16,33,3,4012
64,16,4,22,3329
28,16,6,11,3438
74,16,42,84,2672
50,16,40,13,1814
75,16,38,99,2665
51,16,21,48,2355
83,16,10,57,1625
55,16,49,91,4221
61,16,28,10,4516
47,16,22,17,3065
49,16,14,28,3883
74,16,45,11,3381
25,16,5,33,4659
47,16,44,8,4956
18,16,17,22,4470
83,16,37,88,3454
75,16,3,36,2319
33,16,39,57,4360
40,16,45,55,3354
46,16,3,32,1918
26,16,26,46,3078
60,16,5,62,3834
57,16,41,68,4087
43,16,3,66,3552
92,16,37,97,2271
72,16,18,84,2491
67,16,43,75,1588
75,16,22,31,1707
18,16,15,49,1762
47,16,46,90,3871
69,16,48,77,4840
7,16,17,80,3981
95,16,14,18,1872
69,16,28,97,3793
9,16,42,64,3818
71,16,4,68,1754
55,16,17,49,4836
88,16,38,93,4253
96,16,26,17,4530
29,16,28,65,2754
82,16,49,33,2525
59,16,30,61,4625
69,16,32,60,2558
51,16,30,1,1895
67,16,22,11,3732
36,16,18,94,1715
65,16,35,62,3015
19,16,3,11,3064
60,16,2,71,3660
40,16,12,16,2177
33,16,15,50,2818
26,16,18,17,2803
76,16,36,8,1788
1,16,1,25,1792
56,16,6,40,3154
55,16,16,40,4000
58,16,15,31,2562
16,16,41,44,1787
85,16,20,1,3498
50,16,24,17,3208
90,16,28,70,2415
79,16,29,85,3078
63,16,13,41,1977
52,16,14,92,3560
5,16,22,54,3323
65,16,9,64,3734
32,16,40,7,3305
63,16,16,89,1994
58,16,22,61,3147
57,16,42,63,4377
41,16,49,96,2433
20,16,18,95,4585
50,16,35,62,4181
90,16,47,75,2329
23,16,19,47,2479
84,16,8,35,3208
64,16,24,20,3815
40,16,14,23,1529
9,16,37,26,3359
81,16,37,51,4586
40,16,23,88,3415
6,16,33,65,2993
63,16,36,75,3920
23,16,8,33,1919
83,16,30,73,2916
98,16,1,26,4529
60,16,22,81,3265
27,16,37,97,3826
64,16,14,34,1819
63,16,26,49,4425
87,16,10,97,4226
9,16,47,60,3208
39,16,30,1,2661
31,16,44,38,4957
98,16,32,70,1851
33,16,36,9,3886
33,16,11,30,1650
34,16,24,24,2278
1,16,14,95,4515
74,16,23,5,4965
25,16,19,87,2034
75,16,31,28,3124
2,16,11,15,1574
61,16,19,43,4833
74,16,37,66,2854
95,16,28,34,1700
35,16,20,9,1785
26,16,31,23,2038
86,16,24,24,3581
37,16,30,59,2177
79,16,22,74,1941
30,16,15,62,2950
30,16,6,54,1689
82,16,4,89,2418
67,16,33,81,2920
95,16,12,59,3649
79,16,21,15,4518
87,16,38,46,3306
79,16,20,67,4612
14,16,45,62,2412
2,16,16,96,4817
5,16,17,89,4955
97,16,6,42,2850
60,16,9,89,4377
35,16,23,29,3136
79,16,27,18,2083
51,16,23,39,2715
16,16,17,12,2625
90,16,12,6,2722
47,16,6,30,3424
79,16,22,63,2240
58,16,28,95,3877
18,16,45,86,3325
71,16,11,95,4296
91,16,25,71,2215
22,16,43,80,4331
7,16,45,83,4781
98,16,34,5,4731
54,16,17,19,4453
58,16,32,56,3380
44,16,3,56,4459
48,16,22,7,3565
4,16,31,38,1500
20,16,37,84,4982
62,16,34,57,4597
75,16,31,41,2879
42,16,42,53,2404
50,16,30,15,2392
97,16,20,43,3206
98,16,17,68,3865
60,16,35,50,3258
64,16,1,15,3714
62,16,23,38,4166
32,16,11,8,2464
70,16,20,6,1816
58,16,21,77,2385
67,16,28,55,3255
70,16,21,22,2969
56,16,17,35,4073
98,16,6,4,2175
63,16,5,33,2242
91,16,23,84,4296
56,16,25,74,2235
8,16,24,31,4159
85,16,14,93,1785
22,16,47,96,4211
77,16,35,46,2558
73,16,34,39,2306
56,16,47,49,3717
19,16,3,17,3487
77,16,1,2,1573
85,16,36,86,3913
51,16,13,6,2902
46,16,26,45,2321
34,16,6,14,4700
23,16,41,59,3050
9,16,2,47,2635
22,16,23,55,2197
80,16,44,16,3278
84,16,15,4,4438
49,16,45,96,4128
23,16,17,70,1980
28,16,13,63,2488
96,16,27,64,2366
60,16,14,48,4400
71,16,26,63,1618
32,16,21,68,2646
15,16,18,39,2744
23,16,45,82,4417
29,16,6,25,2597
48,16,25,66,4252
41,16,28,25,4753
47,16,35,99,3063
53,16,36,66,1651
97,16,21,46,3146
23,16,49,19,3780
51,16,26,28,2536
22,16,26,84,2707
30,16,29,8,3529
82,16,8,1,3925
31,16,44,52,1969
3,16,15,41,2592
5,16,12,50,2497
59,16,40,48,2289
19,16,45,23,4524
67,16,4,90,4756
8,16,41,83,1641
78,16,9,68,2083
31,16,27,94,2432
88,16,40,88,4037
38,16,5,60,4630
71,16,27,84,1727
19,16,41,59,3830
80,16,14,40,1895
44,16,25,49,4036
8,16,7,39,2175
85,16,20,59,4950
39,16,31,40,4082
51,16,19,46,2527
30,16,32,54,3535
94,16,30,42,3583
91,16,46,58,2816
35,16,2,3,2344
28,16,6,14,4848
8,16,43,7,1871
35,16,47,81,2765
15,16,40,80,3817
99,16,42,86,2433
19,16,7,23,4356
70,16,31,70,4510
2,16,9,63,3945
31,16,49,1,4224
1,16,35,18,4299
5,16,40,1,4073
19,16,33,68,3861
19,16,3,81,3290
78,16,17,53,4120
64,16,38,84,2202
26,16,20,67,3740
64,16,48,97,1962
45,16,39,78,3375
96,16,12,90,4727
10,16,21,91,4477
59,16,2,56,2476
93,16,20,97,1988
31,16,6,27,4126
1,16,48,16,3687
97,16,31,14,3980
85,16,14,40,4980
22,16,44,58,4310
28,16,26,49,2270
53,16,44,21,3499
9,16,31,35,1725
70,16,3,4,2123
91,16,27,34,4531
55,16,43,77,3551
64,16,48,65,4752
90,16,33,41,2196
67,16,7,31,4465
43,16,17,87,4605
17,16,38,70,4848
92,16,25,81,3976
26,16,26,18,3550
54,16,27,62,4405
87,16,1,9,2206
74,16,34,5,3602
89,16,11,43,4984
68,16,40,6,1862
16,16,8,99,1548
76,16,8,7,3232
64,16,49,94,4988
97,16,36,28,1793
23,16,25,99,3106
73,16,15,88,1962
47,16,45,8,4880
93,16,27,80,3177
7,16,49,26,3519
96,16,10,3,4652
30,16,9,16,1748
28,16,28,51,4892
63,16,4,9,2112
86,16,38,31,3713
7,16,24,67,4643
62,16,41,22,4016
81,16,39,10,2658
30,16,48,21,3811
77,16,9,51,3272
43,16,25,96,2768
96,16,2,22,1624
88,16,20,68,4919
81,16,7,87,1740
6,16,48,28,2518
55,16,18,5,2987
73,16,5,37,2218
42,16,31,68,3430
11,16,20,54,4515
82,16,17,60,4584
74,16,2,7,1592
1,16,22,41,3137
63,16,49,96,3028
48,16,22,3,4505
26,16,4,13,3742
4,16,9,99,3583
57,16,17,47,1548
12,16,31,15,3899
25,16,19,7,4376
89,16,10,96,3931
77,16,41,23,3483
18,16,23,97,4064
20,16,15,62,1967
42,16,35,46,3905
3,16,35,73,1905
6,16,48,80,2518
6,16,7,28,4701
25,16,45,70,3085
74,16,31,29,4946
2,16,3,53,2242
6,16,5,1,3998
82,16,30,64,2881
66,16,25,52,3793
80,16,5,10,4553
99,16,42,25,4837
99,16,24,94,2149
56,16,23,23,1943
16,16,25,3,2544
30,16,8,58,4095
50,16,34,22,3803
72,16,1,75,3993
83,16,20,34,2746
30,16,23,94,4681
7,16,14,22,3698
39,16,26,1,4167
10,16,9,49,4156
40,16,26,94,3421
87,16,18,47,3439
32,16,22,89,4586
79,16,44,99,2407
40,16,33,7,3489
26,16,12,67,2627
38,16,32,21,4458
6,16,25,21,4344
36,16,3,38,1516
93,16,24,82,1948
68,16,49,55,3384
36,16,30,31,3883
21,16,3,76,2105
74,16,18,47,2790
77,16,33,24,4855
33,16,1,11,2955
32,16,38,36,1528
97,16,28,29,3966
20,16,25,74,3273
43,16,32,20,2939
8,16,43,62,2667
53,16,37,86,4862
60,16,47,78,3392
58,16,46,13,2376
95,16,39,99,2089
83,16,26,35,2678
45,16,38,60,3096
59,16,35,96,2839
91,16,45,92,3586
11,16,6,90,3168
50,16,8,71,2681
77,16,39,10,4158
1,16,35,71,2090
3,16,12,77,2563
94,16,44,2,3546
86,16,15,36,4790
10,16,30,51,2530
79,16,24,95,2108
37,16,7,72,4205
98,16,17,95,4399
83,16,25,44,3500
69,16,21,31,4367
48,16,28,49,2929
94,16,40,95,3757
18,16,27,83,3463
93,16,16,58,4167
87,16,19,47,2112
45,16,33,40,4852
2,16,20,24,1749
10,16,19,14,2750
6,16,4,23,4031
51,16,27,2,3573
52,16,4,3,3704
61,16,27,52,2891
3,16,25,93,1685
63,16,18,4,1606
41,16,11,5,3045
8,16,16,81,2399
8,16,12,13,1701
43,16,19,29,3118
34,16,29,99,4335
66,16,48,61,4572
45,16,27,30,4523
7,16,4,91,1545
12,16,16,99,3911
88,16,29,82,3319
3,16,33,30,2116
82,16,10,24,4211
84,16,20,95,4142
20,16,6,4,1773
92,16,20,59,4868
20,16,35,81,2193
26,16,1,48,2065
1,16,10,4,4837
93,16,13,26,3112
36,16,30,82,1765
38,16,40,81,4689
85,16,36,21,4677
33,16,21,70,3858
72,16,20,72,4389
56,16,42,90,3664
17,16,2,82,1768
41,16,31,84,2282
19,16,43,89,1584
85,16,25,40,2454
51,16,3,21,2646
25,16,36,88,3888
93,16,30,47,2161
14,16,34,86,3294
53,16,30,43,3055
80,16,32,64,2478
45,16,18,53,3603
71,16,13,51,4367
10,16,2,55,2234
61,16,21,51,2111
3,16,16,28,3496
1,16,5,12,4982
66,16,12,1,2557
17,16,44,36,2679
27,16,17,16,4713
42,16,43,7,2448
94,16,32,59,1774
32,16,19,82,3015
64,16,5,85,3599
9,16,15,61,2853
2,16,24,32,4060
68,16,9,48,1590
59,16,18,19,2706
7,16,29,1,1621
58,16,20,15,1541
63,16,2,99,4358
92,16,15,17,4625
87,16,8,40,1956
80,16,4,4,3937
93,16,27,4,3705
38,16,20,48,4742
62,16,25,70,3146
7,16,27,80,2362
84,16,43,64,2632
74,16,44,15,1701
2,16,40,36,3151
59,16,21,27,3770
19,16,33,56,4443
92,16,32,91,2612
4,16,39,97,4517
14,16,16,16,2420
41,16,14,73,2110
14,16,37,83,2971
37,16,31,80,2801
1,16,22,40,3618
53,16,8,35,1828
35,16,18,82,3965
91,16,27,98,4005
92,16,33,2,2880
67,16,44,35,1889
96,16,4,78,1760
36,16,44,60,2941
33,16,3,82,4496
48,16,26,63,2592
61,16,18,15,3018
87,16,41,68,2430
92,16,6,12,2328
79,16,40,91,2719
30,16,28,78,1804
80,16,22,33,3896
87,16,14,89,3996
46,16,37,33,1907
40,16,2,48,2648
54,16,5,45,2619
42,16,22,9,2904
49,16,47,79,2802
15,16,18,11,4907
26,16,44,49,4780
54,16,38,4,4866
30,16,18,48,4379
93,16,47,44,4664
82,16,44,18,4371
63,16,38,60,2865
83,16,48,37,1595
51,16,3,87,4232
80,16,16,1,3102
78,16,16,28,4721
58,16,3,59,4264
50,16,20,98,4893
99,16,45,1,4125
27,16,47,92,3720
1,16,3,92,3534
75,16,5,33,2819
75,16,33,29,3145
88,16,28,25,2463
55,16,41,27,4782
11,16,24,63,2623
69,16,25,24,2419
31,16,26,38,4914
92,16,23,8,3989
88,16,18,3,4302
64,16,5,81,1611
49,16,5,49,1831
80,16,13,7,3250
77,16,32,69,3300
83,16,11,45,2083
99,16,23,46,1945
10,16,15,55,3605
37,16,47,20,4163
56,16,42,91,3946
53,16,19,80,3902
11,16,26,52,2641
30,16,27,95,4764
8,16,8,56,1990
63,16,21,44,4671
9,16,46,43,3580
28,16,17,95,3728
53,16,42,9,3072
14,16,33,82,2219
1,16,3,49,2563
38,16,2,50,3672
38,16,7,49,2574
50,16,37,92,2403
45,16,38,30,1801
2,16,18,92,3529
83,16,39,28,3705
13,16,18,1,2115
7,16,11,45,4000
54,16,10,49,3643
69,16,43,76,1689
96,16,34,53,2817
8,16,8,87,3629
8,16,39,48,3459
4,16,7,78,4744
20,16,33,81,2668
88,16,11,49,3560
37,16,4,17,4021
89,16,31,88,2256
72,16,49,73,3024
18,16,9,6,2506
41,16,24,88,3090
49,16,3,68,3630
88,16,34,86,3087
23,16,3,88,2830
71,16,20,46,1552
46,16,15,73,1522
66,16,48,57,4075
58,16,15,41,1934
28,16,13,71,3364
39,16,30,17,3438
87,16,49,9,1727
5,16,24,64,3322
10,16,23,77,3106
59,16,38,3,2647
82,16,16,61,2502
83,16,35,63,4228
96,16,5,55,4741
60,16,33,90,4345
37,16,22,30,2290
4,16,6,48,3869
43,16,37,99,2997
64,16,37,66,2679
33,16,29,57,1908
32,16,34,43,4360
44,16,8,85,4777
5,16,48,45,3976
42,16,44,81,4143
8,16,1,93,4208
65,16,22,80,1781
13,16,35,60,2871
49,16,44,35,4469
53,16,41,91,3552
90,16,46,24,2479
20,16,33,43,4028
54,16,45,92,3569
78,16,42,68,1841
12,16,24,68,4340
73,16,34,41,4178
26,16,21,43,2604
14,16,28,40,2162
3,16,20,93,3639
1,16,23,75,3936
95,16,36,25,2136
88,16,47,27,1673
68,16,43,35,2375
95,16,43,80,4117
76,16,38,84,2429
39,16,14,19,2289
96,16,46,95,4757
29,16,26,37,1701
39,16,46,43,1736
27,16,3,82,2788
84,16,36,52,3366
46,16,12,68,1586
74,16,1,24,3000
6,16,19,86,2386
70,16,22,13,4005
49,16,14,9,1927
15,16,46,76,1744
85,16,39,39,4566
37,16,34,99,4377
12,16,38,56,3070
92,16,14,71,3209
8,16,36,2,2054
28,16,1,24,4579
26,16,1,56,3922
87,16,35,51,4100
62,16,33,4,1789
40,16,16,82,2515
44,16,5,43,3589
74,16,8,44,4094
39,16,13,41,4565
86,16,43,94,4660
30,16,45,62,3143
39,16,41,7,4991
46,16,38,82,2186
77,16,8,76,1660
89,16,16,31,4057
1,16,5,23,3171
77,16,2,23,2027
81,16,32,99,4068
38,16,41,24,1634
40,16,32,32,1715
72,16,45,33,2790
17,16,33,40,4037
5,16,27,12,1655
30,16,36,55,2800
63,16,40,77,2489
16,16,7,7,2584
56,16,10,99,2940
89,16,36,84,2137
61,16,3,26,2337
31,16,20,70,3999
95,16,23,74,2658
31,16,41,82,2944
6,16,46,55,1659
7,16,2,29,4273
86,16,24,93,2921
67,16,35,63,4070
70,16,25,40,1812
24,16,1,67,2319
87,16,38,17,3034
31,16,7,70,2086
57,16,5,3,2275
37,16,12,13,4534
18,16,15,92,2701
25,16,27,62,3750
41,16,45,91,2127
59,16,40,66,4142
35,16,23,21,2038
52,16,24,89,2909
37,16,14,23,3054
21,16,4,30,3959
89,16,12,7,4410
9,16,40,32,2479
4,16,8,68,1785
20,16,6,19,3124
37,16,12,29,2852
9,16,40,69,2753
12,16,3,94,2504
14,16,10,92,2978
64,16,32,78,3724
88,16,1,4,2356
76,16,35,37,1766
43,16,38,62,4164
90,16,23,6,4242
87,16,8,20,2208
38,16,44,36,4290
55,16,45,99,2123
24,16,15,59,4587
40,16,30,70,3927
77,16,1,12,4745
30,16,8,91,1509
21,16,29,6,2047
28,16,22,96,3104
39,16,6,28,4666
10,16,31,81,2135
54,16,21,59,1895
3,16,18,30,1915
30,16,47,39,3612
16,16,4,20,4878
60,16,40,53,2706
88,16,42,51,3010
80,16,42,26,2930
48,16,16,19,2499
90,16,36,40,4761
6,16,17,20,4116
32,16,27,13,4168
32,16,44,7,4156
71,16,23,24,2898
55,16,12,1,4748
44,16,5,38,3165
86,16,13,39,4878
44,16,11,86,2386
51,16,21,17,4873
16,16,7,23,1717
17,16,45,75,2031
27,16,24,72,2242
20,16,23,95,4293
29,16,21,42,4460
63,16,28,18,4291
28,16,47,84,2930
71,16,15,72,2959
33,16,13,30,3667
62,16,16,64,3380
1,16,36,48,4895
64,16,46,76,1799
30,16,18,67,2137
45,16,8,36,4240
47,16,14,94,3629
17,16,19,99,4040
14,16,25,81,2120
75,16,19,63,1550
26,16,14,5,1730
91,16,36,52,4391
67,16,16,65,2419
63,16,11,80,1893
34,16,44,91,3314
45,16,2,50,4781
21,16,48,36,4312
11,16,21,49,2550
30,16,38,72,2695
18,16,40,37,4205
67,16,20,48,4826
48,16,14,80,2278
